date,XOM,CVX,COP,SLB,ENPH
2022-05-19,81.47200012207031,146.27359008789062,92.31339263916016,37.74849319458008,165.5399932861328
2022-05-20,82.11563110351562,147.1151580810547,92.67520904541016,37.997989654541016,168.25
2022-05-23,83.93028259277344,150.5339813232422,96.20502471923828,40.4837532043457,169.5500030517578
2022-05-24,84.38618469238281,151.34046936035156,96.61095428466797,40.566925048828125,162.50999450683594
2022-05-25,86.08462524414062,153.76873779296875,98.12877655029297,41.629600524902344,169.27999877929688
2022-05-26,86.3885726928711,154.80316162109375,99.84955596923828,43.14508056640625,178.77999877929688
2022-05-27,87.23778533935547,156.28463745117188,101.12909698486328,44.5496826171875,188.9499969482422
2022-05-31,85.81645202636719,153.11126708984375,99.15243530273438,42.6252326965332,186.19000244140625
2022-06-01,87.46125793457031,154.5664825439453,102.14393615722656,43.29299545288086,182.49000549316406
2022-06-02,87.3093032836914,154.2859344482422,101.44676971435547,42.9405632019043,198.92999267578125
2022-06-03,88.57867431640625,155.6885223388672,104.23534393310547,44.02568054199219,196.33999633789062
2022-06-06,88.35519409179688,155.0135498046875,103.58233642578125,43.7938117980957,206.97000122070312
2022-06-07,92.40464782714844,157.96775817871094,108.28580474853516,45.37974166870117,209.6300048828125
2022-06-08,93.49522399902344,158.7830352783203,107.53573608398438,45.97330093383789,204.77000427246094
2022-06-09,91.4749755859375,155.61839294433594,104.62360382080078,44.647056579589844,200.50999450683594
2022-06-10,89.8033447265625,153.75994873046875,103.09697723388672,43.784542083740234,196.19000244140625
2022-06-13,85.68235778808594,146.6855926513672,98.62294006347656,41.104225158691406,178.24000549316406
2022-06-14,85.90583801269531,146.8784637451172,98.3846664428711,40.084049224853516,179.52000427246094
2022-06-15,84.82418823242188,143.99436950683594,96.47858428955078,38.507389068603516,188.47999572753906
2022-06-16,81.69548797607422,136.29759216308594,90.3808364868164,35.6879768371582,169.60000610351562
2022-06-17,76.98450469970703,130.0735321044922,82.72114562988281,33.98147964477539,184.75
2022-06-21,81.77594757080078,135.51739501953125,87.60992431640625,36.00330352783203,193.2899932861328
2022-06-22,78.53993225097656,129.62648010253906,82.12106323242188,34.79762268066406,193.42999267578125
2022-06-23,76.17103576660156,124.8576431274414,77.55878448486328,32.441917419433594,200.6699981689453
2022-06-24,77.68177032470703,126.90894317626953,80.22380065917969,32.51612091064453,198.38999938964844
2022-06-27,79.58582305908203,129.3634796142578,82.02018737792969,33.285888671875,206.1699981689453
2022-06-28,81.79381561279297,131.4410858154297,84.67919921875,34.28752899169922,190.64999389648438
2022-06-29,78.77235412597656,128.8462677001953,81.33543395996094,33.55485534667969,184.63999938964844
2022-06-30,76.55543518066406,126.917724609375,79.86808013916016,33.16532897949219,195.24000549316406
2022-07-01,78.26282501220703,128.43426513671875,80.90856170654297,33.06330871582031,195.72000122070312
2022-07-05,75.81348419189453,125.05929565429688,75.2703857421875,30.911640167236328,192.58999633789062
2022-07-06,74.4457778930664,123.41120910644531,74.11429595947266,30.355178833007812,194.92999267578125
2022-07-07,76.82361602783203,125.81317138671875,76.79108428955078,31.885459899902344,206.83999633789062
2022-07-08,76.94876861572266,125.15570068359375,76.88893127441406,31.829811096191406,216.4499969482422
2022-07-11,76.55543518066406,124.05113983154297,76.07965850830078,30.948740005493164,206.05999755859375
2022-07-12,75.5363540649414,121.78068542480469,74.21212005615234,30.355178833007812,189.47000122070312
2022-07-13,75.84030151367188,120.9654312133789,73.9097671508789,29.947101593017578,192.6300048828125
2022-07-14,74.32063293457031,119.16836547851562,72.5758056640625,29.056760787963867,196.9199981689453
2022-07-15,75.57212829589844,120.66737365722656,73.71411895751953,29.95638084411621,194.91000366210938
2022-07-18,76.96664428710938,122.35926055908203,75.65279388427734,30.72615623474121,206.42999267578125
2022-07-19,78.90644073486328,126.76868438720703,78.68531036376953,31.73706817626953,213.33999633789062
2022-07-20,79.77354431152344,128.4430389404297,80.66844940185547,31.662872314453125,218.8300018310547
2022-07-21,78.44159698486328,127.46121215820312,79.08548736572266,31.189878463745117,219.77999877929688
2022-07-22,77.84268188476562,126.40049743652344,78.37405395507812,32.525390625,211.5399932861328
2022-07-25,80.43504333496094,130.1612091064453,81.86011505126953,33.54557418823242,218.5500030517578
2022-07-26,80.12217712402344,129.1443328857422,81.0063705444336,33.01693344116211,216.10000610351562
2022-07-27,81.85638427734375,130.84500122070312,82.9450454711914,33.6939697265625,254.77000427246094
2022-07-28,82.81288146972656,131.8355712890625,83.6476058959961,33.118953704833984,274.17999267578125
2022-07-29,86.64779663085938,143.57357788085938,86.64454650878906,34.34318161010742,284.17999267578125
2022-08-01,84.45769500732422,140.70700073242188,84.5724868774414,33.758888244628906,280.8900146484375
2022-08-02,84.09117889404297,139.50601196289062,84.22564697265625,34.0278434753418,292.260009765625
2022-08-03,81.3647232055664,136.19241333007812,81.2109146118164,32.96128845214844,290.25
2022-08-04,77.94100952148438,132.49302673339844,79.93032836914062,31.486661911010742,295.82000732421875
2022-08-05,79.06734466552734,134.68460083007812,82.5715560913086,32.145137786865234,300.9100036621094
2022-08-08,79.51429748535156,134.4829864501953,83.26521301269531,32.13587188720703,287.739990234375
2022-08-09,80.98033905029297,136.23623657226562,84.93708038330078,32.451194763183594,290.82000732421875
2022-08-10,81.74910736083984,136.5956573486328,85.35506439208984,32.38627243041992,303.25
2022-08-11,84.11393737792969,139.9268341064453,89.25020599365234,34.21333312988281,292.8999938964844
2022-08-12,84.8450698852539,140.12844848632812,91.37561798095703,34.4451904296875,299.260009765625
2022-08-15,83.32868194580078,137.46351623535156,90.01781463623047,33.16532897949219,301.1300048828125
2022-08-16,82.55245208740234,137.11289978027344,89.41929626464844,32.99839401245117,292.94000244140625
2022-08-17,83.22036743164062,138.2437286376953,90.54486083984375,32.83144760131836,293.1300048828125
2022-08-18,85.18804168701172,140.66751098632812,93.68927001953125,34.43592834472656,294.0
2022-08-19,84.91727447509766,139.490966796875,93.9215316772461,34.42665100097656,283.70001220703125
2022-08-22,84.85408020019531,138.79212951660156,94.0108413696289,34.24115753173828,280.760009765625
2022-08-23,88.45549011230469,143.29470825195312,96.87834930419922,36.504119873046875,285.4100036621094
2022-08-24,88.97901153564453,144.3562469482422,98.72747039794922,37.01420974731445,293.0899963378906
2022-08-25,89.4393310546875,145.6211395263672,100.12104797363281,37.25534439086914,299.80999755859375
2022-08-26,88.33815002441406,144.55084228515625,100.15677642822266,36.55976486206055,288.5899963378906
2022-08-29,90.3690185546875,145.63002014160156,101.31803131103516,37.45010757446289,284.82000732421875
2022-08-30,86.93006896972656,142.08279418945312,98.7096176147461,35.87346267700195,285.7699890136719
2022-08-31,86.28021240234375,139.81825256347656,97.77165222167969,35.38191223144531,286.44000244140625
2022-09-01,84.72772216796875,137.58909606933594,96.05651092529297,34.176239013671875,281.8599853515625
2022-09-02,86.28021240234375,139.63250732421875,98.49522399902344,35.30772018432617,279.07000732421875
2022-09-06,85.70252227783203,138.9867401123047,97.03914642333984,34.80923843383789,292.82000732421875
2022-09-07,84.97142028808594,137.208740234375,95.36868286132812,34.52973175048828,316.30999755859375
2022-09-08,85.66642761230469,137.9517822265625,96.7622299194336,35.56394958496094,317.4100036621094
2022-09-09,87.1015853881836,141.50787353515625,100.02277374267578,36.94289779663086,305.70001220703125
2022-09-12,88.10346984863281,143.74583435058594,102.1845703125,37.40876007080078,308.92999267578125
2022-09-13,86.04552459716797,141.01246643066406,100.34436798095703,35.84346008300781,305.5
2022-09-14,88.1576156616211,144.42698669433594,105.15030670166016,37.49261474609375,320.6199951171875
2022-09-15,85.59422302246094,142.08279418945312,103.22969818115234,36.92426300048828,312.17999267578125
2022-09-16,84.13199615478516,138.39405822753906,101.05899047851562,35.75028610229492,318.010009765625
2022-09-19,84.12297058105469,138.79212951660156,100.82673645019531,36.309322357177734,316.2300109863281
2022-09-20,83.43698120117188,138.2436981201172,100.11209106445312,35.87141036987305,304.7099914550781
2022-09-21,82.09210968017578,137.1202392578125,99.23667907714844,35.01423645019531,304.55999755859375
2022-09-22,81.74911499023438,137.0141143798828,98.31655883789062,35.61984634399414,283.6300048828125
2022-09-23,77.39855194091797,128.06207275390625,89.85701751708984,32.610374450683594,279.489990234375
2022-09-26,75.80093383789062,124.69180297851562,88.61532592773438,31.548208236694336,274.9200134277344
2022-09-27,77.3895263671875,124.744873046875,88.22228240966797,31.66001319885254,284.80999755859375
2022-09-28,80.20565795898438,128.95550537109375,93.33293151855469,33.02033233642578,292.30999755859375
2022-09-29,80.04317474365234,128.06207275390625,93.93098449707031,33.51415252685547,277.8399963378906
2022-09-30,78.80661010742188,127.08902740478516,92.73487854003906,33.44892883300781,277.4700012207031
2022-10-03,82.96763610839844,134.21881103515625,99.64876556396484,35.685062408447266,286.6099853515625
2022-10-04,85.99137115478516,139.43789672851562,104.76848602294922,36.4490852355957,288.25
2022-10-05,89.46641540527344,140.2340087890625,105.0494155883789,38.73180389404297,261.6000061035156
2022-10-06,92.12007904052734,142.7904815673828,106.60796356201172,39.5890007019043,257.45001220703125
2022-10-07,91.19037628173828,141.56088256835938,107.38725280761719,39.68217086791992,255.14999389648438
2022-10-10,89.21366882324219,139.0044403076172,105.8377456665039,39.253570556640625,258.17999267578125
2022-10-11,88.45549011230469,139.03099060058594,104.73223876953125,38.90884017944336,255.8000030517578
2022-10-12,88.84359741210938,139.44674682617188,105.38468170166016,39.15108108520508,248.1300048828125
2022-10-13,91.94857025146484,146.20501708984375,111.22025299072266,41.17292785644531,248.6999969482422
2022-10-14,89.52960205078125,141.65818786621094,106.88887023925781,39.281524658203125,237.8699951171875
2022-10-17,90.82032012939453,142.6931915283203,107.25133514404297,39.9337272644043,242.2899932861328
2022-10-18,90.98277282714844,143.94046020507812,106.82542419433594,40.39959716796875,251.4199981689453
2022-10-19,93.68158721923828,148.61109924316406,109.74320983886719,42.36553192138672,243.19000244140625
2022-10-20,93.80792999267578,149.46031188964844,110.37752532958984,42.570518493652344,244.2899932861328
