date,GOOG
2021-09-02,143.23876953125
2021-09-03,143.79098510742188
2021-09-07,144.52993774414062
2021-09-08,143.89877319335938
2021-09-09,143.92855834960938
2021-09-10,140.9564208984375
2021-09-13,142.48989868164062
2021-09-14,142.43130493164062
2021-09-15,144.21905517578125
2021-09-16,143.39224243164062
2021-09-17,140.5019989013672
2021-09-20,138.07212829589844
2021-09-21,138.69735717773438
2021-09-22,139.9805908203125
2021-09-23,140.862548828125
2021-09-24,141.66355895996094
2021-09-27,140.5392608642578
2021-09-28,135.25839233398438
2021-09-29,133.606689453125
2021-09-30,132.35975646972656
2021-10-01,135.53500366210938
2021-10-04,132.85585021972656
2021-10-05,135.25146484375
2021-10-06,136.42042541503906
2021-10-07,138.239501953125
2021-10-08,139.1040802001953
2021-10-11,137.90377807617188
2021-10-12,135.7838134765625
2021-10-13,136.96275329589844
2021-10-14,140.4508514404297
2021-10-15,140.71206665039062
2021-10-18,141.98883056640625
2021-10-19,142.84449768066406
2021-10-20,141.44703674316406
2021-10-21,141.81004333496094
2021-10-22,137.68280029296875
2021-10-25,137.8297882080078
2021-10-26,138.72268676757812
2021-10-27,145.43228149414062
2021-10-28,145.1358184814453
2021-10-29,147.2627410888672
2021-11-01,142.79678344726562
2021-11-02,144.87159729003906
2021-11-03,145.79229736328125
2021-11-04,147.67242431640625
2021-11-05,148.22665405273438
2021-11-08,148.33639526367188
2021-11-09,148.2340850830078
2021-11-10,145.6294403076172
2021-11-11,145.7506103515625
2021-11-12,148.62840270996094
2021-11-15,148.37265014648438
2021-11-16,148.06275939941406
2021-11-17,148.04884338378906
2021-11-18,149.68466186523438
2021-11-19,148.9333038330078
2021-11-22,146.07884216308594
2021-11-23,145.75953674316406
2021-11-24,145.7202911376953
2021-11-26,141.8353729248047
2021-11-29,145.12091064453125
2021-11-30,141.48377990722656
2021-12-01,140.6554412841797
2021-12-02,142.79928588867188
2021-12-03,141.55181884765625
2021-12-06,142.81915283203125
2021-12-07,147.0303192138672
2021-12-08,147.70968627929688
2021-12-09,147.09934997558594
2021-12-10,147.6645050048828
2021-12-13,145.70738220214844
2021-12-14,143.9851837158203
2021-12-15,146.3668670654297
2021-12-16,143.85406494140625
2021-12-17,141.8323974609375
2021-12-20,141.4336395263672
2021-12-21,143.24026489257812
2021-12-22,145.95022583007812
2021-12-23,146.14244079589844
2021-12-27,147.05763244628906
2021-12-28,145.45262145996094
2021-12-29,145.50877380371094
2021-12-30,145.01016235351562
2021-12-31,143.69615173339844
2022-01-03,144.0884552001953
2022-01-04,143.43495178222656
2022-01-05,136.71791076660156
2022-01-06,136.61610412597656
2022-01-07,136.0733184814453
2022-01-10,137.6321563720703
2022-01-11,139.06585693359375
2022-01-12,140.6852569580078
2022-01-13,138.18536376953125
2022-01-14,138.83642578125
2022-01-18,135.36416625976562
2022-01-19,134.73001098632812
2022-01-20,132.59910583496094
2022-01-21,129.20777893066406
2022-01-24,129.48587036132812
2022-01-25,125.87410736083984
2022-01-26,128.36158752441406
2022-01-27,128.24339294433594
2022-01-28,132.38357543945312
2022-01-31,134.7761993408203
2022-02-01,136.9413604736328
2022-02-02,147.0303192138672
2022-02-03,141.68093872070312
2022-02-04,142.04396057128906
2022-02-07,137.99366760253906
2022-02-08,138.26681518554688
2022-02-09,140.49156188964844
2022-02-10,137.6604461669922
2022-02-11,133.21835327148438
2022-02-14,134.38040161132812
2022-02-15,135.4982452392578
2022-02-16,136.55303955078125
2022-02-17,131.4092559814453
2022-02-18,129.5807342529297
2022-02-22,128.52297973632812
2022-02-23,126.71784210205078
2022-02-24,131.77174377441406
2022-02-25,133.60519409179688
2022-02-28,133.9741973876953
2022-03-01,133.256103515625
2022-03-02,133.8356170654297
2022-03-03,133.3951416015625
2022-03-04,131.2239990234375
2022-03-07,125.6049575805664
2022-03-08,126.41342163085938
2022-03-09,132.95616149902344
2022-03-10,131.7801971435547
2022-03-11,129.5886993408203
2022-03-14,125.87957000732422
2022-03-15,128.7792205810547
2022-03-16,132.78184509277344
2022-03-17,133.68565368652344
2022-03-18,135.87168884277344
2022-03-21,135.55088806152344
2022-03-22,139.3240509033203
2022-03-23,137.5621337890625
2022-03-24,140.35153198242188
2022-03-25,140.5596160888672
2022-03-28,140.98519897460938
2022-03-29,142.2763671875
2022-03-30,141.6749725341797
2022-03-31,138.70034790039062
2022-04-01,139.74368286132812
2022-04-04,142.66619873046875
2022-04-05,140.10423278808594
2022-04-06,136.24363708496094
2022-04-07,135.5374755859375
2022-04-08,133.0996551513672
2022-04-11,128.91429138183594
2022-04-12,127.50196838378906
2022-04-13,129.40049743652344
2022-04-14,126.3880844116211
2022-04-18,127.09127807617188
2022-04-19,129.64381408691406
2022-04-20,127.37385559082031
2022-04-21,124.08833312988281
2022-04-22,118.80101013183594
2022-04-25,122.41230773925781
2022-04-26,118.6937484741211
2022-04-27,114.23873901367188
2022-04-28,118.59989166259766
2022-04-29,114.18510437011719
2022-05-02,116.36071014404297
2022-05-03,117.32660675048828
2022-05-04,121.74188995361328
2022-05-05,115.95301055908203
2022-05-06,114.87388610839844
2022-05-09,112.31539916992188
2022-05-10,113.80570220947266
2022-05-11,113.18643188476562
2022-05-12,112.39188385009766
2022-05-13,115.72357177734375
2022-05-16,114.01228332519531
2022-05-17,115.9083023071289
2022-05-18,111.63704681396484
2022-05-19,109.99278259277344
2022-05-20,108.57003784179688
2022-05-23,110.90753173828125
2022-05-24,105.2060546875
2022-05-25,105.1201400756836
2022-05-26,107.5599365234375
2022-05-27,112.03234100341797
2022-05-31,113.26390838623047
2022-06-01,113.36123657226562
2022-06-02,116.94571685791016
2022-06-03,113.78534698486328
2022-06-06,116.2152099609375
2022-06-07,116.43272399902344
2022-06-08,116.44115447998047
2022-06-09,114.13692474365234
2022-06-10,110.67015075683594
2022-06-13,106.15009307861328
2022-06-14,106.4654312133789
2022-06-15,109.64021301269531
2022-06-16,105.91122436523438
2022-06-17,107.13236236572266
2022-06-21,111.253662109375
2022-06-22,111.27252960205078
2022-06-23,111.91861724853516
2022-06-24,117.7323226928711
2022-06-27,115.82984161376953
2022-06-28,111.80638885498047
2022-06-29,111.49352264404297
2022-06-30,108.62911987304688
2022-07-01,108.33960723876953
2022-07-05,113.11294555664062
2022-07-06,114.43042755126953
2022-07-07,118.49510192871094
2022-07-08,119.35175323486328
2022-07-11,115.73052215576172
2022-07-12,114.06890869140625
2022-07-13,111.42449188232422
2022-07-14,110.68256378173828
2022-07-15,112.00054168701172
2022-07-18,109.16297149658203
2022-07-19,113.84095764160156
2022-07-20,113.92041015625
2022-07-21,114.25810241699219
2022-07-22,107.62350463867188
2022-07-25,107.47451782226562
2022-07-26,104.72335815429688
2022-07-27,112.82788848876953
2022-07-28,113.8111572265625
2022-07-29,115.84722137451172
2022-08-01,114.69510650634766
2022-08-02,115.11226654052734
2022-08-03,117.9726791381836
2022-08-04,118.06206512451172
2022-08-05,117.41648864746094
2022-08-08,117.3370361328125
2022-08-09,116.70137786865234
2022-08-10,119.82996368408203
2022-08-11,119.00560760498047
2022-08-12,121.81639099121094
2022-08-15,122.0448226928711
2022-08-16,121.67733001708984
2022-08-17,119.50221252441406
2022-08-18,120.0385513305664
2022-08-19,117.31716918945312
2022-08-22,114.28790283203125
2022-08-23,113.98993682861328
2022-08-24,113.92041015625
2022-08-25,116.9000244140625
2022-08-26,110.54351806640625
2022-08-29,109.59004211425781
2022-08-30,109.16297149658203
2022-08-31,108.40814208984375
2022-09-01,109.79862213134766
2022-09-02,107.94132995605469
2022-09-06,106.7494888305664
2022-09-07,109.7291030883789
2022-09-08,108.67630004882812
2022-09-09,111.020263671875
2022-09-12,111.10964965820312
2022-09-13,104.59423065185547
2022-09-14,105.15042877197266
2022-09-15,103.19381713867188
2022-09-16,102.9256591796875
2022-09-19,103.14414978027344
2022-09-20,101.13789367675781
2022-09-21,99.33025360107422
2022-09-22,99.8864517211914
2022-09-23,98.49596405029297
2022-09-26,98.13841247558594
2022-09-27,97.42330169677734
2022-09-28,100.05528259277344
2022-09-29,97.42330169677734
2022-09-30,95.49649810791016
2022-10-03,98.62508392333984
2022-10-04,101.71395111083984
2022-10-05,101.5252456665039
2022-10-06,101.54509735107422
2022-10-07,98.89325714111328
2022-10-10,98.0390853881836
2022-10-11,97.38358306884766
2022-10-12,97.63188171386719
2022-10-13,99.03230285644531
2022-10-14,96.51949310302734
2022-10-17,100.09500885009766
2022-10-18,100.70087432861328
2022-10-19,99.60835266113281
2022-10-20,99.84671783447266
2022-10-21,100.79027557373047
2022-10-24,102.27013397216797
2022-10-25,104.21681213378906
2022-10-26,94.17552947998047
2022-10-27,91.97061920166016
2022-10-28,95.92356872558594
2022-10-31,94.0166244506836
2022-11-01,89.88489532470703
2022-11-02,86.47821044921875
2022-11-03,82.92253112792969
2022-11-04,86.1107177734375
2022-11-07,88.04747009277344
2022-11-08,88.30570983886719
2022-11-09,86.80596923828125
2022-11-10,93.52995300292969
2022-11-11,96.07256317138672
2022-11-14,95.37730407714844
2022-11-15,98.04902648925781
2022-11-16,98.31719970703125
2022-11-17,97.83051300048828
2022-11-18,97.1352767944336
2022-11-21,95.17866516113281
2022-11-22,96.6684799194336
2022-11-23,98.14834594726562
2022-11-25,96.93663024902344
2022-11-28,95.59580993652344
2022-11-29,94.79132080078125
2022-11-30,100.76046752929688
2022-12-01,100.59162139892578
2022-12-02,100.14469146728516
2022-12-05,99.19121551513672
2022-12-06,96.64860534667969
2022-12-07,94.50328826904297
2022-12-08,93.31143951416016
2022-12-09,92.43743133544922
2022-12-12,92.9240951538086
2022-12-13,95.19853210449219
2022-12-14,94.66219329833984
2022-12-15,90.58013153076172
2022-12-16,90.24243927001953
2022-12-19,88.5440673828125
2022-12-20,89.02080535888672
2022-12-21,89.6365966796875
2022-12-22,87.66012573242188
2022-12-23,89.1995849609375
2022-12-27,87.33235931396484
2022-12-28,85.87236022949219
2022-12-29,88.34542846679688
2022-12-30,88.1269302368164
2023-01-03,89.09032440185547
2023-01-04,88.10706329345703
2023-01-05,86.18024444580078
2023-01-06,87.56080627441406
2023-01-09,88.19644927978516
2023-01-10,88.63346099853516
2023-01-11,91.63294219970703
2023-01-12,91.28531646728516
2023-01-13,92.16925811767578
2023-01-17,91.53362274169922
2023-01-18,91.15618896484375
2023-01-19,93.27172088623047
2023-01-20,98.605224609375
2023-01-23,100.5220947265625
2023-01-24,98.53569030761719
2023-01-25,96.07256317138672
2023-01-26,98.48603820800781
2023-01-27,100.02550506591797
2023-01-30,97.28425598144531
2023-01-31,99.19121551513672
2023-02-01,100.74060821533203
2023-02-02,108.0605239868164
2023-02-03,104.50485229492188
2023-02-06,102.7667465209961
2023-02-07,107.30567932128906
2023-02-08,99.32032775878906
2023-02-09,94.8111801147461
2023-02-10,94.21526336669922
2023-02-13,94.35430145263672
2023-02-14,94.30465698242188
2023-02-15,96.4400405883789
2023-02-16,95.1290054321289
2023-02-17,93.94709014892578
2023-02-21,91.42436218261719
2023-02-22,91.17605590820312
2023-02-23,90.45101928710938
2023-02-24,88.74271392822266
2023-02-27,89.48760986328125
2023-02-28,89.6862564086914
2023-03-01,89.89482116699219
2023-03-02,91.68258666992188
2023-03-03,93.3809585571289
2023-03-06,94.93035888671875
2023-03-07,93.52995300292969
2023-03-08,94.0066909790039
2023-03-09,92.03021240234375
2023-03-10,90.39143371582031
2023-03-13,91.03701782226562
2023-03-14,93.60940551757812
2023-03-15,95.89378356933594
2023-03-16,100.38304901123047
2023-03-17,101.76360321044922
2023-03-20,101.23721313476562
2023-03-21,105.1206283569336
2023-03-22,103.51163482666016
2023-03-23,105.53778076171875
2023-03-24,105.3391342163086
2023-03-27,102.35952758789062
2023-03-28,100.67108154296875
2023-03-29,101.20740509033203
2023-03-30,100.63134765625
2023-03-31,103.29314422607422
2023-04-03,104.19696044921875
2023-04-04,104.40553283691406
2023-04-05,104.23667907714844
2023-04-06,108.15983581542969
2023-04-10,106.22308349609375
2023-04-11,105.39873504638672
2023-04-12,104.50485229492188
2023-04-13,107.45465087890625
2023-04-14,108.71602630615234
2023-04-17,105.69668579101562
2023-04-18,104.40553283691406
2023-04-19,104.30620574951172
2023-04-20,105.18022918701172
2023-04-21,105.1901626586914
2023-04-24,106.05423736572266
2023-04-25,103.89899444580078
2023-04-26,103.74007415771484
2023-04-27,107.63343811035156
2023-04-28,107.48446655273438
2023-05-01,106.97792053222656
2023-05-02,105.25968933105469
2023-05-03,105.39873504638672
2023-05-04,104.49490356445312
2023-05-05,105.49308776855469
2023-05-08,107.50432586669922
2023-05-09,107.20635986328125
2023-05-10,111.5168685913086
2023-05-11,116.10546112060547
2023-05-12,117.1185302734375
2023-05-15,116.1650619506836
2023-05-16,119.27376556396484
2023-05-17,120.65432739257812
2023-05-18,122.68046569824219
2023-05-19,122.41230773925781
2023-05-22,125.01449584960938
2023-05-23,122.45204162597656
2023-05-24,120.81324005126953
2023-05-25,123.50482940673828
2023-05-26,124.57748413085938
2023-05-30,123.79285430908203
2023-05-31,122.53148651123047
2023-06-01,123.52469635009766
2023-06-02,124.37884521484375
2023-06-05,125.76932525634766
2023-06-06,127.04063415527344
2023-06-07,122.10442352294922
2023-06-08,121.83624267578125
2023-06-09,122.0348892211914
2023-06-12,123.50482940673828
2023-06-13,123.58428192138672
2023-06-14,123.53460693359375
2023-06-15,124.93502807617188
2023-06-16,123.216796875
2023-06-20,123.00822448730469
2023-06-21,120.43582916259766
2023-06-22,123.02809143066406
2023-06-23,122.1838607788086
2023-06-26,118.28057098388672
2023-06-27,118.20111083984375
2023-06-28,120.25704193115234
2023-06-29,119.19432067871094
2023-06-30,120.14779663085938
2023-07-03,119.74058532714844
2023-07-05,121.79651641845703
2023-07-06,120.10807800292969
2023-07-07,119.32344055175781
2023-07-10,116.0756607055664
2023-07-11,116.90995025634766
2023-07-12,118.80697631835938
2023-07-13,123.98155975341797
2023-07-14,124.84564208984375
2023-07-17,124.20999908447266
2023-07-18,123.23666381835938
2023-07-19,121.94548797607422
2023-07-20,118.71758270263672
2023-07-21,119.4922866821289
2023-07-24,121.05162048339844
2023-07-25,121.95542907714844
2023-07-26,128.77871704101562
2023-07-27,128.9873046875
2023-07-28,132.10598754882812
2023-07-31,132.20529174804688
2023-08-01,130.9935760498047
2023-08-02,127.76566314697266
2023-08-03,127.89480590820312
2023-08-04,127.66633605957031
2023-08-07,131.04322814941406
2023-08-08,130.94390869140625
2023-08-09,129.26541137695312
2023-08-10,129.32498168945312
2023-08-11,129.28524780273438
2023-08-14,130.93399047851562
2023-08-15,129.3845977783203
2023-08-16,128.23248291015625
2023-08-17,129.5733184814453
2023-08-18,127.23927307128906
2023-08-21,128.05368041992188
2023-08-22,128.8085479736328
2023-08-23,132.3046112060547
2023-08-24,129.5335693359375
2023-08-25,129.80174255371094
2023-08-28,130.8942413330078
2023-08-29,134.56912231445312
2023-08-30,135.9993133544922
2023-08-31,136.41647338867188
2023-09-01,135.87020874023438
2023-09-05,135.78082275390625
2023-09-06,134.44993591308594
2023-09-07,135.2742919921875
2023-09-08,136.26748657226562
2023-09-11,136.80380249023438
2023-09-12,135.1451873779297
2023-09-13,136.56544494628906
2023-09-14,138.04531860351562
2023-09-15,137.36000061035156
2023-09-18,138.0155487060547
