date,PFE
2021-01-07,29.550172805786133
2021-01-08,29.60597801208496
2021-01-11,30.116291046142578
2021-01-12,29.645849227905273
2021-01-13,29.39069938659668
2021-01-14,29.302982330322266
2021-01-15,29.263120651245117
2021-01-19,29.287038803100586
2021-01-20,29.10365104675293
2021-01-21,29.08769416809082
2021-01-22,29.143508911132812
2021-01-25,29.72559356689453
2021-01-26,29.749507904052734
2021-01-27,28.896329879760742
2021-01-28,28.90439224243164
2021-01-29,28.936634063720703
2021-02-01,28.85603141784668
2021-02-02,28.203144073486328
2021-02-03,28.082229614257812
2021-02-04,28.122539520263672
2021-02-05,28.146718978881836
2021-02-08,28.06611442565918
2021-02-09,28.18702507019043
2021-02-10,28.00163459777832
2021-02-11,27.751766204833984
2021-02-12,27.985515594482422
2021-02-16,27.961334228515625
2021-02-17,28.122539520263672
2021-02-18,27.85654640197754
2021-02-19,27.75981903076172
2021-02-22,27.614736557006836
2021-02-23,27.332622528076172
2021-02-24,27.20366096496582
2021-02-25,27.260080337524414
2021-02-26,26.994089126586914
2021-03-01,27.155298233032227
2021-03-02,27.010208129882812
2021-03-03,27.719526290893555
2021-03-04,27.566370010375977
2021-03-05,27.719526290893555
2021-03-08,27.687284469604492
2021-03-09,27.76788330078125
2021-03-10,28.154783248901367
2021-03-11,27.977455139160156
2021-03-12,28.162843704223633
2021-03-15,28.541675567626953
2021-03-16,28.88021469116211
2021-03-17,28.84796905517578
2021-03-18,28.831851959228516
2021-03-19,28.638404846191406
2021-03-22,29.01723289489746
2021-03-23,28.501375198364258
2021-03-24,28.702880859375
2021-03-25,28.751245498657227
2021-03-26,29.2187442779541
2021-03-29,29.51697540283203
2021-03-30,29.105905532836914
2021-03-31,29.20262908935547
2021-04-01,29.259050369262695
2021-04-05,29.242929458618164
2021-04-06,29.057537078857422
2021-04-07,28.94469451904297
2021-04-08,28.984989166259766
2021-04-09,29.5008544921875
2021-04-12,29.799091339111328
2021-04-13,29.952238082885742
2021-04-14,29.960294723510742
2021-04-15,30.30689811706543
2021-04-16,31.088747024536133
2021-04-19,31.3789119720459
2021-04-20,31.459524154663086
2021-04-21,31.862545013427734
2021-04-22,31.145158767700195
2021-04-23,31.161283493041992
2021-04-26,31.177410125732422
2021-04-27,30.992015838623047
2021-04-28,31.282197952270508
2021-04-29,31.112924575805664
2021-04-30,31.153230667114258
2021-05-03,32.104347229003906
2021-05-04,32.201072692871094
2021-05-05,32.217193603515625
2021-05-06,31.899742126464844
2021-05-07,32.217193603515625
2021-05-10,32.44511032104492
2021-05-11,32.02997589111328
2021-05-12,32.306732177734375
2021-05-13,32.64046096801758
2021-05-14,32.575347900390625
2021-05-17,32.648597717285156
2021-05-18,32.599761962890625
2021-05-19,32.42068862915039
2021-05-20,32.656742095947266
2021-05-21,32.518367767333984
2021-05-24,32.4044075012207
2021-05-25,32.013702392578125
2021-05-26,31.67996597290039
2021-05-27,31.460195541381836
2021-05-28,31.52531623840332
2021-06-01,31.338102340698242
2021-06-02,31.574155807495117
2021-06-03,31.720678329467773
2021-06-04,31.86719512939453
2021-06-07,31.736949920654297
2021-06-08,31.62298583984375
2021-06-09,32.4044075012207
2021-06-10,33.112571716308594
2021-06-11,32.6811637878418
2021-06-14,32.257896423339844
2021-06-15,32.2253303527832
2021-06-16,31.989282608032227
2021-06-17,32.13579559326172
2021-06-18,31.590435028076172
2021-06-21,32.08695602416992
2021-06-22,32.24161148071289
2021-06-23,31.785778045654297
2021-06-24,31.899742126464844
2021-06-25,31.728805541992188
2021-06-28,31.842769622802734
2021-06-29,31.82648277282715
2021-06-30,31.875320434570312
2021-07-01,32.2009162902832
2021-07-02,32.33929443359375
2021-07-06,31.981143951416016
2021-07-07,32.02997589111328
2021-07-08,31.948577880859375
2021-07-09,32.24161148071289
2021-07-12,32.363712310791016
2021-07-13,32.2741813659668
2021-07-14,32.518367767333984
2021-07-15,32.63232421875
2021-07-16,32.84395217895508
2021-07-19,32.6811637878418
2021-07-20,33.41374206542969
2021-07-21,33.389320373535156
2021-07-22,33.755615234375
2021-07-23,33.926551818847656
2021-07-26,34.03236389160156
2021-07-27,34.26841735839844
2021-07-28,35.367286682128906
2021-07-29,35.14552307128906
2021-07-30,35.16195297241211
2021-08-02,36.10649490356445
2021-08-03,37.519222259521484
2021-08-04,37.116756439208984
2021-08-05,37.009979248046875
2021-08-06,37.0181999206543
2021-08-09,37.765625
2021-08-10,39.580806732177734
2021-08-11,38.03666687011719
2021-08-12,38.800533294677734
2021-08-13,39.818992614746094
2021-08-16,40.172176361083984
2021-08-17,41.41241455078125
2021-08-18,40.50071716308594
2021-08-19,40.08182907104492
2021-08-20,40.01612091064453
2021-08-23,41.00994873046875
2021-08-24,39.73686218261719
2021-08-25,39.02228546142578
2021-08-26,38.9155158996582
2021-08-27,38.27485656738281
2021-08-30,38.40627670288086
2021-08-31,37.839542388916016
2021-09-01,37.81490707397461
2021-09-02,38.47197723388672
2021-09-03,38.47197723388672
2021-09-07,38.398067474365234
2021-09-08,38.2009391784668
2021-09-09,37.80669403076172
2021-09-10,37.44529724121094
2021-09-13,36.6157341003418
2021-09-14,36.722511291503906
2021-09-15,36.771785736083984
2021-09-16,36.525386810302734
2021-09-17,36.049007415771484
2021-09-20,36.303619384765625
2021-09-21,36.07364273071289
2021-09-22,36.09828567504883
2021-09-23,36.29540252685547
2021-09-24,36.09007263183594
2021-09-27,35.78616714477539
2021-09-28,35.350860595703125
2021-09-29,35.753318786621094
2021-09-30,35.32622146606445
2021-10-01,35.26051330566406
2021-10-04,34.84162902832031
2021-10-05,34.75948715209961
2021-10-06,34.51308059692383
2021-10-07,35.10445022583008
2021-10-08,34.86626434326172
2021-10-11,34.54594039916992
2021-10-12,34.37345504760742
2021-10-13,34.020267486572266
2021-10-14,34.22561264038086
2021-10-15,34.07777404785156
2021-10-18,33.93813705444336
2021-10-19,34.57057189941406
2021-10-20,35.15372848510742
2021-10-21,35.2030143737793
2021-10-22,35.44941711425781
2021-10-25,35.44120407104492
2021-10-26,35.7779541015625
2021-10-27,35.293365478515625
2021-10-28,35.46585464477539
2021-10-29,35.92580795288086
2021-11-01,35.84366989135742
2021-11-02,37.3303108215332
2021-11-03,36.8128662109375
2021-11-04,36.33229446411133
2021-11-05,40.27622985839844
2021-11-08,40.04423522949219
2021-11-09,39.190826416015625
2021-11-10,40.615943908691406
2021-11-11,41.57706832885742
2021-11-12,41.204219818115234
2021-11-15,41.137943267822266
2021-11-16,41.09649658203125
2021-11-17,42.148773193359375
2021-11-18,42.59619903564453
2021-11-19,42.09077835083008
2021-11-22,42.422203063964844
2021-11-23,42.32277297973633
2021-11-24,42.16534423828125
2021-11-26,44.742164611816406
2021-11-29,43.416473388671875
2021-11-30,44.51845169067383
2021-12-01,45.30558776855469
2021-12-02,43.946746826171875
2021-12-03,44.965877532958984
2021-12-06,42.65419387817383
2021-12-07,42.853050231933594
2021-12-08,42.58790969848633
2021-12-09,43.151336669921875
2021-12-10,43.731327056884766
2021-12-13,45.7364387512207
2021-12-14,46.01814270019531
2021-12-15,48.71924591064453
2021-12-16,50.74921417236328
2021-12-17,49.28266906738281
2021-12-20,50.55864334106445
2021-12-21,48.84353256225586
2021-12-22,49.34065628051758
2021-12-23,48.644683837890625
2021-12-27,49.0506706237793
2021-12-28,48.06468200683594
2021-12-29,47.70840835571289
2021-12-30,48.3878288269043
2021-12-31,48.926387786865234
2022-01-03,46.93785095214844
2022-01-04,45.18130111694336
2022-01-05,46.092716217041016
2022-01-06,45.43815612792969
2022-01-07,46.16728591918945
2022-01-10,46.59813690185547
2022-01-11,46.97098922729492
2022-01-12,46.93785095214844
2022-01-13,46.01814270019531
2022-01-14,45.529300689697266
2022-01-18,44.83330535888672
2022-01-19,44.36102294921875
2022-01-20,44.783592224121094
2022-01-21,43.7396125793457
2022-01-24,42.70391082763672
2022-01-25,43.532474517822266
2022-01-26,43.92189407348633
2022-01-27,44.5563850402832
2022-01-28,45.357845306396484
2022-01-31,43.98868179321289
2022-02-01,44.30592727661133
2022-02-02,44.96546173095703
2022-02-03,44.564735412597656
2022-02-04,44.24748229980469
2022-02-07,44.42280578613281
2022-02-08,43.162166595458984
2022-02-09,42.970157623291016
2022-02-10,42.24383544921875
2022-02-11,42.39409637451172
2022-02-14,41.57594299316406
2022-02-15,41.567596435546875
2022-02-16,41.475765228271484
2022-02-17,40.82456970214844
2022-02-18,40.51566696166992
2022-02-22,39.68082046508789
2022-02-23,39.12980651855469
2022-02-24,38.370079040527344
2022-02-25,39.83942794799805
2022-02-28,39.1882438659668
2022-03-01,38.19476318359375
2022-03-02,39.82273864746094
2022-03-03,39.93126678466797
2022-03-04,40.61585998535156
2022-03-07,40.05649948120117
2022-03-08,39.60567855834961
2022-03-09,40.699337005615234
2022-03-10,41.07502746582031
2022-03-11,41.96832275390625
2022-03-14,43.621341705322266
2022-03-15,43.587947845458984
2022-03-16,44.180702209472656
2022-03-17,45.28271484375
2022-03-18,45.508121490478516
2022-03-21,45.240970611572266
2022-03-22,44.28087615966797
2022-03-23,43.57124328613281
2022-03-24,43.90519332885742
2022-03-25,44.06382751464844
2022-03-28,44.48125076293945
2022-03-29,44.030426025390625
2022-03-30,43.779964447021484
2022-03-31,43.220619201660156
2022-04-01,43.05364227294922
2022-04-04,42.52767562866211
2022-04-05,42.77813720703125
2022-04-06,44.138954162597656
2022-04-07,46.050785064697266
2022-04-08,46.05912399291992
2022-04-11,45.02391052246094
2022-04-12,44.339317321777344
2022-04-13,44.330970764160156
2022-04-14,44.34767532348633
2022-04-18,43.27904510498047
2022-04-19,41.893184661865234
2022-04-20,41.5341911315918
2022-04-21,40.9998893737793
2022-04-22,40.181732177734375
2022-04-25,40.86630630493164
2022-04-26,40.93309783935547
2022-04-27,41.52585220336914
2022-04-28,42.16868591308594
2022-04-29,40.96649169921875
2022-05-02,40.3570442199707
2022-05-03,41.15016555786133
2022-05-04,41.45905685424805
2022-05-05,40.44888687133789
2022-05-06,40.94145584106445
2022-05-09,40.60750198364258
2022-05-10,41.317134857177734
2022-05-11,41.283748626708984
2022-05-12,42.41157531738281
2022-05-13,42.015987396240234
2022-05-16,42.64723587036133
2022-05-17,43.21115493774414
2022-05-18,42.419986724853516
2022-05-19,42.630401611328125
2022-05-20,44.1622428894043
2022-05-23,44.507328033447266
2022-05-24,44.95341491699219
2022-05-25,45.205902099609375
2022-05-26,45.44157409667969
2022-05-27,45.37424087524414
2022-05-31,44.64198684692383
2022-06-01,44.07807540893555
2022-06-02,44.33899688720703
2022-06-03,44.77665328979492
2022-06-06,44.82716369628906
2022-06-07,45.41632080078125
2022-06-08,45.003902435302734
2022-06-09,43.58148956298828
2022-06-10,42.058074951171875
2022-06-13,40.324241638183594
2022-06-14,40.3326530456543
2022-06-15,40.82923889160156
2022-06-16,39.962318420410156
2022-06-17,39.16273880004883
2022-06-21,40.492576599121094
2022-06-22,41.300575256347656
2022-06-23,42.15907287597656
2022-06-24,43.421573638916016
2022-06-27,43.66566467285156
2022-06-28,42.63882827758789
2022-06-29,42.874488830566406
2022-06-30,44.128578186035156
2022-07-01,44.02757263183594
2022-07-05,43.463653564453125
2022-07-06,44.39790725708008
2022-07-07,44.961822509765625
2022-07-08,44.75141143798828
2022-07-11,44.515743255615234
2022-07-12,43.800323486328125
2022-07-13,43.589908599853516
2022-07-14,43.253238677978516
2022-07-15,43.556243896484375
2022-07-18,42.71457290649414
2022-07-19,43.236412048339844
2022-07-20,42.77349090576172
2022-07-21,43.02599334716797
2022-07-22,43.11857986450195
2022-07-25,43.573081970214844
2022-07-26,44.0191535949707
2022-07-27,43.72457504272461
2022-07-28,43.020572662353516
2022-07-29,42.84244918823242
2022-08-01,42.927276611328125
2022-08-02,42.146934509277344
2022-08-03,42.29111862182617
2022-08-04,42.29111862182617
2022-08-05,41.79068374633789
2022-08-08,42.045143127441406
2022-08-09,42.22325897216797
2022-08-10,42.36745834350586
2022-08-11,40.95945358276367
2022-08-12,42.503170013427734
2022-08-15,42.197818756103516
2022-08-16,42.29111862182617
2022-08-17,41.79068374633789
2022-08-18,41.20542907714844
2022-08-19,41.688907623291016
2022-08-22,41.47685623168945
2022-08-23,40.721954345703125
2022-08-24,40.22999954223633
2022-08-25,40.62865447998047
2022-08-26,39.71260070800781
2022-08-29,39.21216583251953
2022-08-30,38.88985061645508
2022-08-31,38.36396408081055
2022-09-01,39.55144500732422
2022-09-02,38.762630462646484
2022-09-06,38.813507080078125
2022-09-07,39.12734603881836
2022-09-08,39.933128356933594
2022-09-09,40.577762603759766
2022-09-12,40.509910583496094
2022-09-13,39.1782341003418
2022-09-14,39.144309997558594
2022-09-15,38.9661865234375
2022-09-16,39.04252243041992
2022-09-19,38.54209518432617
2022-09-20,37.973793029785156
2022-09-21,37.25283432006836
2022-09-22,37.80415344238281
2022-09-23,37.38854217529297
2022-09-26,37.17649841308594
2022-09-27,37.39702224731445
2022-09-28,37.6854133605957
2022-09-29,37.45639419555664
2022-09-30,37.11711883544922
2022-10-03,37.439430236816406
2022-10-04,37.710853576660156
2022-10-05,37.42247009277344
2022-10-06,36.54882049560547
2022-10-07,35.89570999145508
2022-10-10,35.41223907470703
2022-10-11,35.55643081665039
2022-10-12,35.64973068237305
2022-10-13,36.45552062988281
2022-10-14,36.35374450683594
2022-10-17,37.02382278442383
2022-10-18,37.39702224731445
2022-10-19,36.56578826904297
2022-10-20,36.396148681640625
2022-10-21,38.12648010253906
2022-10-24,38.62691116333008
2022-10-25,38.6693229675293
2022-10-26,39.06797409057617
2022-10-27,38.79655075073242
2022-10-28,40.22999954223633
2022-10-31,39.483585357666016
2022-11-01,40.721954345703125
2022-11-02,39.924652099609375
2022-11-03,39.839107513427734
2022-11-04,40.395164489746094
2022-11-07,40.2839469909668
2022-11-08,40.50636291503906
2022-11-09,39.96742630004883
2022-11-10,40.532020568847656
2022-11-11,40.72023391723633
2022-11-14,42.12320327758789
2022-11-15,41.5500373840332
2022-11-16,41.105194091796875
2022-11-17,41.3447265625
2022-11-18,41.259178161621094
2022-11-21,41.216407775878906
2022-11-22,41.986328125
2022-11-23,41.78956604003906
2022-11-25,42.0975341796875
2022-11-28,42.40550994873047
2022-11-29,42.33706283569336
2022-11-30,42.88456344604492
2022-12-01,43.697265625
2022-12-02,43.55182647705078
2022-12-05,43.39784622192383
2022-12-06,42.5252685546875
2022-12-07,42.97867202758789
2022-12-08,44.29608917236328
2022-12-09,44.2447624206543
2022-12-12,44.62117004394531
2022-12-13,45.39963150024414
2022-12-14,46.60584259033203
2022-12-15,45.86159133911133
2022-12-16,43.971012115478516
2022-12-19,43.93678665161133
2022-12-20,43.90257263183594
2022-12-21,44.19343185424805
2022-12-22,44.17632293701172
2022-12-23,44.338863372802734
2022-12-27,43.74003219604492
2022-12-28,43.45772933959961
2022-12-29,43.91112518310547
2022-12-30,43.834136962890625
2023-01-03,43.85124206542969
2023-01-04,42.88456344604492
2023-01-05,42.48249435424805
2023-01-06,43.56037902832031
2023-01-09,41.396053314208984
2023-01-10,40.737342834472656
2023-01-11,40.59191131591797
2023-01-12,40.814334869384766
2023-01-13,40.9340934753418
2023-01-17,39.41992950439453
2023-01-18,38.49601364135742
2023-01-19,38.46179962158203
2023-01-20,38.590126037597656
2023-01-23,38.47890853881836
2023-01-24,38.24793243408203
2023-01-25,38.555904388427734
2023-01-26,38.20193862915039
2023-01-27,37.8048210144043
2023-01-30,37.597618103027344
2023-01-31,38.12424087524414
2023-02-01,37.96021270751953
2023-02-02,38.279640197753906
2023-02-03,38.03791427612305
2023-02-06,37.77891540527344
2023-02-07,37.63215255737305
2023-02-08,37.968841552734375
2023-02-09,37.416324615478516
2023-02-10,37.88251876831055
2023-02-13,37.97747802734375
2023-02-14,37.744380950927734
2023-02-15,37.3990478515625
2023-02-16,37.079620361328125
2023-02-17,37.30409240722656
2023-02-21,36.863792419433594
2023-02-22,36.587528228759766
2023-02-23,36.51846694946289
2023-02-24,36.043643951416016
2023-02-27,35.206214904785156
2023-02-28,35.02492141723633
2023-03-01,34.6882209777832
2023-03-02,35.06808853149414
2023-03-03,35.5256462097168
2023-03-06,35.49111557006836
2023-03-07,34.826358795166016
2023-03-08,34.63642501831055
2023-03-09,34.06663513183594
2023-03-10,34.006202697753906
2023-03-13,34.41196823120117
2023-03-14,34.446502685546875
2023-03-15,34.77455520629883
2023-03-16,34.852256774902344
2023-03-17,34.61915969848633
2023-03-20,35.232120513916016
2023-03-21,35.10261917114258
2023-03-22,34.54146194458008
2023-03-23,34.6882209777832
2023-03-24,34.8695182800293
2023-03-27,34.72275924682617
2023-03-28,34.52419662475586
2023-03-29,34.7486572265625
2023-03-30,34.86089324951172
2023-03-31,35.22348403930664
2023-04-03,35.69831085205078
2023-04-04,35.309814453125
2023-04-05,35.8709716796875
2023-04-06,35.82781219482422
2023-04-10,36.02637481689453
2023-04-11,36.07817459106445
2023-04-12,35.715572357177734
2023-04-13,35.801910400390625
2023-04-14,35.560184478759766
2023-04-17,35.551544189453125
2023-04-18,35.007652282714844
2023-04-19,34.740028381347656
2023-04-20,34.40332794189453
2023-04-21,34.71412658691406
2023-04-24,34.45513153076172
2023-04-25,33.95440673828125
2023-04-26,33.35008239746094
2023-04-27,33.44505310058594
2023-04-28,33.57454299926758
2023-05-01,33.85080337524414
2023-05-02,33.72130584716797
2023-05-03,33.194679260253906
2023-05-04,33.00475311279297
2023-05-05,33.229217529296875
2023-05-08,33.384605407714844
2023-05-09,33.220584869384766
2023-05-10,33.065181732177734
2023-05-11,32.794654846191406
2023-05-12,32.59394073486328
2023-05-15,32.42814254760742
2023-05-16,32.297237396240234
2023-05-17,32.070343017578125
2023-05-18,31.83472442626953
2023-05-19,32.087799072265625
2023-05-22,33.815670013427734
2023-05-23,34.59233856201172
2023-05-24,33.71095657348633
2023-05-25,33.01282501220703
2023-05-26,32.812110900878906
2023-05-30,32.297237396240234
2023-05-31,33.17863082885742
2023-06-01,33.17863082885742
2023-06-02,33.475337982177734
2023-06-05,33.7284049987793
2023-06-06,33.48405456542969
2023-06-07,33.93784713745117
2023-06-08,34.11238098144531
2023-06-09,34.007659912109375
2023-06-12,34.819236755371094
2023-06-13,35.150840759277344
2023-06-14,34.34799575805664
2023-06-15,34.688331604003906
2023-06-16,34.9588623046875
2023-06-20,34.33054733276367
2023-06-21,33.946571350097656
2023-06-22,33.798221588134766
2023-06-23,33.42296600341797
2023-06-26,32.19252014160156
2023-06-27,31.782363891601562
2023-06-28,31.66892433166504
2023-06-29,31.520566940307617
2023-06-30,32.00926208496094
2023-07-03,31.983083724975586
2023-07-05,31.817270278930664
2023-07-06,31.092967987060547
2023-07-07,31.005699157714844
2023-07-10,31.1366024017334
2023-07-11,31.433305740356445
2023-07-12,31.40712547302246
2023-07-13,31.468215942382812
2023-07-14,31.695100784301758
2023-07-17,31.29368019104004
2023-07-18,31.62529182434082
2023-07-19,31.799816131591797
2023-07-20,32.087799072265625
2023-07-21,32.637577056884766
2023-07-24,32.73357009887695
2023-07-25,32.34086990356445
2023-07-26,32.471771240234375
2023-07-27,31.942340850830078
2023-07-28,31.827627182006836
2023-07-31,31.818809509277344
2023-08-01,31.42173194885254
2023-08-02,31.19231414794922
2023-08-03,30.883481979370117
2023-08-04,30.9011287689209
2023-08-07,31.48349952697754
2023-08-08,31.448204040527344
2023-08-09,31.62468910217285
2023-08-10,31.518798828125
2023-08-11,31.801158905029297
2023-08-14,31.827627182006836
2023-08-15,31.227609634399414
2023-08-16,31.307025909423828
2023-08-17,32.21588134765625
2023-08-18,32.348236083984375
2023-08-21,32.65707015991211
2023-08-22,32.50706481933594
2023-08-23,32.348236083984375
2023-08-24,31.907045364379883
2023-08-25,32.101173400878906
2023-08-28,31.951160430908203
2023-08-29,31.89821434020996
2023-08-30,31.677623748779297
2023-08-31,31.21878433227539
2023-09-01,31.57173728942871
2023-09-05,31.21878433227539
2023-09-06,30.327571868896484
2023-09-07,30.24816131591797
2023-09-08,30.22169303894043
2023-09-11,29.948150634765625
2023-09-12,30.133455276489258
2023-09-13,30.071685791015625
2023-09-14,30.133455276489258
2023-09-15,30.0628604888916
