date,AAPL,MSFT,GOOG,AMZN,NVDA
2024-06-17,215.4169464111328,444.2282409667969,177.76693725585938,184.05999755859375,130.93125915527344
2024-06-18,213.05068969726562,442.21697998046875,175.4501495361328,182.80999755859375,135.529541015625
2024-06-20,208.46734619140625,441.58294677734375,176.7030029296875,186.10000610351562,130.73133850097656
2024-06-21,206.29005432128906,445.6252136230469,179.23855590820312,189.0800018310547,126.52288818359375
2024-06-24,206.936279296875,443.5347595214844,179.7655487060547,185.57000732421875,118.0660400390625
2024-06-25,207.86090087890625,446.784423828125,184.52841186523438,186.33999633789062,126.0430679321289
2024-06-26,212.0167236328125,447.9832763671875,184.31961059570312,193.61000061035156,126.35296630859375
2024-06-27,212.86181640625,448.6668701171875,185.8011474609375,197.85000610351562,123.94384765625
2024-06-28,209.40191650390625,442.82135009765625,182.38064575195312,193.25,123.49402618408203
2024-07-01,215.49647521972656,452.51104736328125,183.444580078125,197.1999969482422,124.25375366210938
2024-07-02,218.99612426757812,455.0374450683594,185.55258178710938,200.0,122.62434387207031
2024-07-03,220.2687225341797,456.513671875,186.32814025878906,197.58999633789062,128.2322540283203
2024-07-05,225.031005859375,463.240966796875,190.8722686767578,200.0,125.78316497802734
2024-07-08,226.50247192382812,461.9331970214844,189.400634765625,199.2899932861328,128.1522674560547
2024-07-09,227.35748291015625,455.2950744628906,189.36087036132812,199.33999633789062,131.33111572265625
2024-07-10,231.6326141357422,461.94305419921875,191.56829833984375,199.7899932861328,134.85980224609375
2024-07-11,226.25393676757812,450.49981689453125,186.23866271972656,195.0500030517578,127.35258483886719
2024-07-12,229.2067108154297,449.3603820800781,185.72158813476562,194.49000549316406,129.19192504882812
2024-07-15,233.04440307617188,449.7666015625,187.1236114501953,192.72000122070312,128.39219665527344
2024-07-16,233.46197509765625,445.3675842285156,184.4488525390625,193.02000427246094,126.3129653930664
2024-07-17,227.55633544921875,439.42303466796875,181.5851593017578,187.92999267578125,117.94608306884766
2024-07-18,222.8834991455078,436.3021545410156,178.20443725585938,183.75,121.04493713378906
2024-07-19,223.01275634765625,433.0722351074219,178.37347412109375,183.1300048828125,117.88611602783203
2024-07-22,222.664794921875,438.848388671875,182.31105041503906,182.5500030517578,123.49402618408203
2024-07-23,223.70870971679688,440.7407531738281,182.5596466064453,186.41000366210938,122.54436492919922
2024-07-24,217.276123046875,424.9381103515625,173.3819122314453,180.8300018310547,114.20747375488281
2024-07-25,216.23220825195312,414.5351257324219,168.20144653320312,179.85000610351562,112.23820495605469
2024-07-26,216.69947814941406,421.34161376953125,167.7241668701172,182.5,113.0179214477539
2024-07-29,216.97787475585938,422.78814697265625,170.1602783203125,183.1999969482422,111.5484619140625
2024-07-30,217.53460693359375,419.0133972167969,170.88613891601562,181.7100067138672,103.69139862060547
2024-07-31,220.795654296875,414.4855651855469,172.1688232421875,186.97999572753906,116.9764404296875
2024-08-01,217.09716796875,413.2569885253906,171.47279357910156,184.07000732421875,109.16935729980469
2024-08-02,218.5885009765625,404.7166442871094,167.44577026367188,167.89999389648438,107.23006439208984
2024-08-05,208.0597381591797,391.4998474121094,159.729736328125,161.02000427246094,100.41261291503906
2024-08-06,206.03152465820312,395.9186706542969,159.6302947998047,161.92999267578125,104.21119689941406
2024-08-07,208.60655212402344,394.7495422363281,159.83908081054688,162.77000427246094,98.8731918334961
2024-08-08,212.0763702392578,398.97021484375,162.91160583496094,165.8000030517578,104.9309310913086
2024-08-09,214.98944091796875,402.2694396972656,164.4528045654297,166.94000244140625,104.71101379394531
2024-08-12,216.52230834960938,403.0521545410156,163.02096557617188,166.8000030517578,108.97943115234375
2024-08-13,220.24497985839844,410.1856689453125,164.98973083496094,170.22999572753906,116.09677124023438
2024-08-14,220.69288635253906,413.00933837890625,161.11183166503906,170.10000610351562,118.03605651855469
2024-08-15,223.67898559570312,417.8926086425781,162.24539184570312,177.58999633789062,122.81427764892578
2024-08-16,225.00283813476562,415.35174560546875,163.80650329589844,177.05999755859375,124.53363037109375
2024-08-19,224.8435821533203,418.3889465332031,167.44577026367188,178.22000122070312,129.9516143798828
2024-08-20,225.460693359375,421.63458251953125,168.00259399414062,178.8800048828125,127.20264434814453
2024-08-21,225.35121154785156,420.9794921875,166.6801300048828,180.11000061035156,128.45217895507812
2024-08-22,223.4898681640625,412.4534606933594,164.55226135253906,176.1300048828125,123.69395446777344
2024-08-23,225.78915405273438,413.6842346191406,166.4812469482422,177.0399932861328,129.32183837890625
2024-08-26,226.12759399414062,410.4088439941406,166.97840881347656,175.5,126.41293334960938
2024-08-27,226.97364807128906,410.7562255859375,165.4372100830078,173.1199951171875,128.25225830078125
2024-08-28,225.44078063964844,407.54034423828125,163.56785583496094,170.8000030517578,125.5632553100586
2024-08-29,228.72549438476562,410.0415954589844,162.47409057617188,172.1199951171875,117.54623413085938
2024-08-30,227.93917846679688,414.03167724609375,164.17440795898438,178.5,119.32557678222656
2024-09-03,221.73802185058594,406.3890380859375,157.7112274169922,176.25,107.95980072021484
