date,JNJ,PFE,MRK,ABT,AMGN
2020-06-04,126.38436126708984,26.703575134277344,65.43600463867188,80.0501480102539,187.5120391845703
2020-06-05,126.87527465820312,26.688745498657227,66.00569152832031,81.51055908203125,191.5784149169922
2020-06-08,126.41878509521484,27.133686065673828,66.51924133300781,83.95967864990234,191.6463165283203
2020-06-09,125.72110748291016,26.851890563964844,66.00569152832031,81.88245391845703,190.92469787597656
2020-06-10,127.30599975585938,26.636838912963867,65.61251068115234,83.59686279296875,192.80935668945312
2020-06-11,121.33686065673828,24.69394874572754,62.065914154052734,79.62383270263672,185.83114624023438
2020-06-12,122.43941497802734,25.027652740478516,61.71003341674805,80.74860382080078,184.98220825195312
2020-06-15,121.66419982910156,24.73844337463379,59.86601638793945,81.2293701171875,186.57818603515625
2020-06-16,124.42910766601562,24.768104553222656,62.25191879272461,81.40171813964844,192.5971221923828
2020-06-17,124.05010223388672,24.886754989624023,61.70194625854492,82.45392608642578,191.8330841064453
2020-06-18,123.52469635009766,24.64945411682129,61.64533615112305,81.89152526855469,195.52598571777344
2020-06-19,123.88644409179688,24.782939910888672,63.004093170166016,82.2543716430664,202.64002990722656
2020-06-22,123.50749206542969,24.553054809570312,62.0739860534668,81.94596099853516,198.81129455566406
2020-06-23,123.0509262084961,24.300922393798828,62.37324523925781,82.81674194335938,200.1356658935547
2020-06-24,120.43251037597656,23.870820999145508,61.36225891113281,79.18842315673828,197.3850860595703
2020-06-25,120.30329895019531,23.96722412109375,61.928409576416016,81.2928695678711,199.59234619140625
2020-06-26,118.70115661621094,23.75958251953125,60.812294006347656,80.46742248535156,197.66525268554688
2020-06-29,119.76065063476562,24.20452117919922,61.564456939697266,80.73954010009766,196.57862854003906
2020-06-30,121.13015747070312,24.249013900756836,62.54307556152344,82.93467712402344,200.2290496826172
2020-07-01,120.91482543945312,25.020240783691406,63.18202590942383,83.12516021728516,216.57945251464844
2020-07-02,121.4229965209961,25.59123420715332,63.71581268310547,83.66035461425781,219.22813415527344
2020-07-06,123.154296875,25.59123420715332,64.36283111572266,84.33160400390625,217.53875732421875
2020-07-07,123.0423355102539,25.23529052734375,63.66728591918945,83.86897277832031,214.90707397460938
2020-07-08,123.40412139892578,25.027652740478516,63.0202522277832,83.97782897949219,213.58274841308594
2020-07-09,122.7322998046875,24.812597274780273,62.02546691894531,84.966552734375,213.6421661376953
2020-07-10,122.62889099121094,25.086977005004883,62.05781555175781,84.39507293701172,211.41795349121094
2020-07-13,125.0750732421875,26.11032485961914,62.55927276611328,84.44044494628906,212.266845703125
2020-07-14,127.40933990478516,26.12516212463379,63.28715133666992,86.34359741210938,214.85610961914062
2020-07-15,127.70217895507812,26.488521575927734,64.2496109008789,88.08287811279297,215.04293823242188
2020-07-16,128.5548858642578,26.399538040161133,64.21726989746094,87.7823486328125,216.6473846435547
2020-07-17,128.6410369873047,26.881549835205078,64.59735870361328,90.37760162353516,219.4148712158203
2020-07-20,128.8563995361328,27.066946029663086,64.225341796875,90.22277069091797,221.5287322998047
2020-07-21,128.9769744873047,27.207834243774414,63.80477523803711,89.41234588623047,218.94798278808594
2020-07-22,129.20953369140625,28.59455680847168,63.71581268310547,91.23355102539062,218.158447265625
2020-07-23,128.864990234375,28.483320236206055,63.13349533081055,91.80723571777344,214.134521484375
2020-07-24,127.58162689208984,27.927148818969727,62.35707473754883,90.1043930053711,210.5181121826172
2020-07-27,126.77191162109375,27.838172912597656,63.83714294433594,91.05142974853516,215.3314971923828
2020-07-28,126.4704818725586,28.935672760009766,64.45181274414062,90.93304443359375,216.70681762695312
2020-07-29,126.22071075439453,29.113649368286133,64.17681884765625,93.35526275634766,211.25668334960938
2020-07-30,126.47909545898438,29.00881004333496,63.88566970825195,92.45376586914062,208.9560546875
2020-07-31,125.54885864257812,28.81412124633789,64.89665222167969,91.64334106445312,207.70814514160156
2020-08-03,126.91839599609375,28.71677589416504,66.7568359375,91.67975616455078,209.9917449951172
2020-08-04,126.80638885498047,28.74673080444336,66.0531997680664,90.99678039550781,206.79127502441406
2020-08-05,127.82273864746094,28.79166603088379,66.02892303466797,93.00923156738281,204.99156188964844
2020-08-06,127.09062194824219,28.656877517700195,65.55174255371094,92.65408325195312,205.0594482421875
2020-08-07,127.99505615234375,28.79166603088379,65.52747344970703,92.18058013916016,204.3293914794922
2020-08-10,127.50408935546875,28.74673080444336,65.43852233886719,91.09696960449219,202.19009399414062
2020-08-11,126.59104919433594,28.297447204589844,65.43852233886719,90.20457458496094,199.20184326171875
2020-08-12,128.9080810546875,28.701805114746094,66.87007904052734,91.65242004394531,205.20376586914062
2020-08-13,127.47824096679688,28.581993103027344,67.56560516357422,92.06220245361328,204.13412475585938
2020-08-14,127.68495178222656,28.4996280670166,67.51708984375,91.05142974853516,204.86056518554688
2020-08-17,128.33094787597656,28.71677589416504,68.55233001708984,91.70706176757812,207.68080139160156
2020-08-18,129.27841186523438,28.724267959594727,68.39055633544922,91.93473052978516,206.39028930664062
2020-08-19,129.53684997558594,28.64938735961914,68.77072143554688,91.49763488769531,205.5271759033203
2020-08-20,130.4240264892578,28.993850708007812,68.77072143554688,92.54483795166016,204.02297973632812
2020-08-21,131.57821655273438,29.1136531829834,68.73026275634766,93.24600219726562,203.09152221679688
2020-08-24,131.925048828125,29.083694458007812,69.08613586425781,92.3262939453125,201.32241821289062
2020-08-25,131.84701538085938,28.761707305908203,69.29642486572266,93.30973815917969,212.1333465576172
2020-08-26,132.05508422851562,28.492143630981445,69.18318939208984,93.96537017822266,213.8083953857422
2020-08-27,132.64471435546875,28.349863052368164,69.40962982177734,101.34127807617188,216.0560302734375
2020-08-28,133.21697998046875,28.387304306030273,69.27214813232422,100.88597869873047,216.32098388671875
2020-08-31,133.01754760742188,28.297447204589844,68.96480560302734,99.68397521972656,216.4918975830078
2020-09-01,131.37879943847656,27.616031646728516,68.28543853759766,97.02499389648438,214.38955688476562
2020-09-02,133.38172912597656,27.855655670166016,70.30738067626953,99.65665435791016,220.59402465820312
2020-09-03,129.67066955566406,27.256603240966797,69.14273071289062,96.09616088867188,211.868408203125
2020-09-04,128.83827209472656,27.226654052734375,68.9405517578125,94.84866333007812,212.28717041015625
2020-09-08,127.68505859375,26.9046630859375,67.39578247070312,93.64665222167969,206.1168212890625
2020-09-09,129.8007049560547,27.09187126159668,68.6493911743164,96.35115051269531,209.8685760498047
2020-09-10,127.38159942626953,26.695003509521484,67.58988952636719,94.70295715332031,205.6553497314453
2020-09-11,128.13592529296875,27.009496688842773,68.32587432861328,95.34037780761719,207.85171508789062
2020-09-14,128.63018798828125,27.713380813598633,68.5621109008789,96.24188232421875,210.87704467773438
2020-09-15,129.09835815429688,27.67593765258789,68.60286712646484,97.05231475830078,212.24440002441406
2020-09-16,128.67352294921875,27.5411434173584,69.7107925415039,96.25098419189453,211.74021911621094
2020-09-17,127.60704803466797,27.57110595703125,69.767822265625,97.12519073486328,212.013671875
2020-09-18,129.3498077392578,27.4288330078125,69.90631866455078,97.30729675292969,211.70602416992188
2020-09-21,125.81218719482422,26.972057342529297,67.72301483154297,96.4786376953125,207.8345947265625
2020-09-22,125.04048156738281,27.1442813873291,67.56822967529297,95.43144989013672,211.51800537109375
2020-09-23,125.23992156982422,26.957080841064453,67.3156967163086,93.54649353027344,207.3218231201172
2020-09-24,125.4393310546875,26.777368545532227,67.73934173583984,91.8982925415039,205.38185119628906
2020-09-25,126.2977294921875,26.994525909423828,67.56007385253906,94.20211791992188,208.37303161621094
2020-09-28,127.55499267578125,27.249114990234375,67.42159271240234,95.10363006591797,211.11634826660156
2020-09-29,127.5116195678711,27.084381103515625,66.72099304199219,95.78657531738281,212.20175170898438
2020-09-30,129.0897216796875,27.481243133544922,67.5763931274414,99.10118865966797,217.2097625732422
2020-10-01,127.73709106445312,27.234142303466797,66.5091781616211,98.92816162109375,218.26095581054688
2020-10-02,126.8006591796875,27.241626739501953,65.82486724853516,96.9794692993164,209.73187255859375
2020-10-05,128.52609252929688,27.518695831298828,66.18328857421875,98.85531616210938,218.79083251953125
2020-10-06,126.8179702758789,27.084381103515625,64.87168884277344,96.7518310546875,215.9534912109375
2020-10-07,128.22264099121094,27.309019088745117,65.20571899414062,98.10862731933594,220.20950317382812
2020-10-08,129.09835815429688,27.623519897460938,65.56417083740234,98.83709716796875,205.18528747558594
2020-10-09,130.90191650390625,27.54863739013672,65.46641540527344,99.84789276123047,202.28811645507812
2020-10-12,131.65623474121094,27.57110595703125,65.46641540527344,101.12273406982422,204.68960571289062
2020-10-13,128.6388397216797,27.63100814819336,65.75154113769531,98.68231964111328,204.54434204101562
2020-10-14,128.41339111328125,27.601057052612305,65.58859252929688,98.44477081298828,203.10003662109375
2020-10-15,127.62434387207031,27.36892318725586,64.4073257446289,98.0518798828125,200.8438262939453
2020-10-16,128.41339111328125,28.41725730895996,65.03461456298828,100.19895935058594,201.45059204101562
2020-10-19,125.1358871459961,28.3049373626709,64.08961486816406,98.70970916748047,197.16900634765625
2020-10-20,125.33531951904297,28.07280921936035,63.76375198364258,99.00208282470703,197.5022735595703
2020-10-21,124.79768371582031,27.76579475402832,63.60081481933594,96.78192901611328,195.68194580078125
2020-10-22,125.79486083984375,28.027877807617188,64.52952575683594,100.0253677368164,194.83584594726562
2020-10-23,125.93359375,28.589487075805664,65.03461456298828,98.48130798339844,194.1350860595703
2020-10-26,124.8323974609375,28.394794464111328,64.22811889648438,99.58679962158203,192.19508361816406
2020-10-27,124.12137603759766,28.027877807617188,63.535648345947266,99.20307922363281,190.97296142578125
2020-10-28,119.96813201904297,26.545238494873047,62.06110382080078,97.22962188720703,184.92225646972656
2020-10-29,118.9536361694336,26.41793441772461,61.82486343383789,95.93226623535156,186.15293884277344
2020-10-30,118.88426971435547,26.567699432373047,61.2708740234375,96.03276824951172,185.40087890625
2020-11-02,120.25425720214844,27.12931251525879,62.492881774902344,98.19806671142578,188.19549560546875
2020-11-03,120.08950805664062,27.09935760498047,62.66396713256836,100.09845733642578,188.06727600097656
2020-11-04,120.86988830566406,27.952999114990234,65.67820739746094,101.89830780029297,196.84425354003906
2020-11-05,121.1820068359375,27.529348373413086,65.5478744506836,103.7256088256836,198.24583435058594
2020-11-06,123.34103393554688,27.536914825439453,65.46641540527344,104.53874969482422,197.98941040039062
2020-11-09,126.66194152832031,29.65513801574707,65.58045196533203,99.94314575195312,200.83531188964844
2020-11-10,128.5694580078125,29.26175308227539,66.077392578125,101.24047088623047,206.47576904296875
2020-11-11,128.15330505371094,29.125581741333008,66.03667449951172,102.92160034179688,205.6980743408203
2020-11-12,128.5868377685547,28.406896591186523,65.05908203125,102.28205871582031,202.6641387939453
2020-11-13,129.97413635253906,29.21636199951172,66.06110382080078,102.87591552734375,204.23013305664062
2020-11-16,130.7978973388672,28.2404727935791,65.31975555419922,103.85350799560547,203.6278533935547
2020-11-17,129.49725341796875,28.736860275268555,66.39511108398438,103.29617309570312,199.9968719482422
2020-11-18,127.78044128417969,28.96012306213379,65.37678527832031,100.2903060913086,195.97006225585938
2020-11-19,127.58102416992188,28.856468200683594,65.49083709716797,101.41409301757812,193.3114013671875
2020-11-20,126.90470123291016,29.263120651245117,65.53972625732422,101.3135986328125,192.02073669433594
2020-11-23,125.61250305175781,29.119592666625977,65.40121459960938,99.83348846435547,191.20330810546875
2020-11-24,125.61250305175781,29.183382034301758,65.28717041015625,98.31684875488281,189.68899536132812
2020-11-25,125.44661712646484,29.127567291259766,65.22199249267578,97.22046661376953,189.5599365234375
2020-11-27,125.72603607177734,29.685714721679688,65.05908203125,98.32598114013672,193.43185424804688
2020-11-30,126.3197250366211,30.54686737060547,65.49083709716797,98.87416076660156,191.0484619140625
2020-12-01,128.7382049560547,31.4239559173584,66.43585968017578,99.120849609375,193.66415405273438
2020-12-02,129.34063720703125,32.53229522705078,66.66395568847656,98.81021118164062,194.9375457763672
2020-12-03,130.09149169921875,31.966175079345703,66.35437774658203,98.2437515258789,195.2386932373047
2020-12-04,131.2003173828125,32.16550827026367,66.75357055664062,98.581787109375,197.21766662597656
2020-12-07,130.06533813476562,32.89110565185547,67.21794891357422,97.9239730834961,194.8429412841797
2020-12-08,132.31788635253906,33.93565368652344,67.76374816894531,97.5768051147461,196.9853515625
2020-12-09,133.6711883544922,33.36952590942383,68.00000762939453,97.13826751708984,197.76840209960938
2020-12-10,132.92906188964844,33.27383041381836,67.60895538330078,97.32097625732422,196.3142547607422
2020-12-11,133.5402374267578,32.78744888305664,67.58451080322266,97.77779388427734,195.6603240966797
2020-12-14,130.15264892578125,31.264490127563477,65.95054626464844,97.56766510009766,197.43276977539062
2020-12-15,131.4622802734375,30.865808486938477,66.0819320678711,98.1706771850586,198.3534393310547
2020-12-16,130.67649841308594,30.1721134185791,65.54820251464844,98.0701675415039,196.55516052246094
2020-12-17,134.125244140625,30.323606491088867,65.54000091552734,99.38579559326172,198.9644012451172
2020-12-18,134.90223693847656,30.04452896118164,65.30188751220703,99.55939483642578,196.59820556640625
2020-12-21,133.60134887695312,29.80532455444336,65.10482025146484,98.75538635253906,195.58287048339844
2020-12-22,133.3394775390625,29.295011520385742,65.2115478515625,98.92900848388672,190.14500427246094
2020-12-23,132.658447265625,29.85315704345703,65.49073791503906,98.1706771850586,191.8228759765625
2020-12-24,133.12112426757812,29.71761703491211,65.80274200439453,98.99293518066406,191.81422424316406
2020-12-28,133.74978637695312,29.358800888061523,66.05728912353516,98.48130798339844,192.4337158203125
2020-12-29,134.57923889160156,29.54219627380371,66.85376739501953,98.97468566894531,195.2042694091797
2020-12-30,136.24684143066406,29.295011520385742,66.17223358154297,99.07515716552734,195.46240234375
2020-12-31,137.4080810546875,29.350826263427734,67.16577911376953,100.03449249267578,197.8285675048828
2021-01-04,136.63975524902344,29.350826263427734,66.4760513305664,99.68731689453125,195.02357482910156
2021-01-05,138.24623107910156,29.65382194519043,66.59098815917969,100.92070770263672,195.97006225585938
2021-01-06,139.54714965820312,29.398672103881836,67.64201354980469,100.71060180664062,200.69381713867188
2021-01-07,140.01858520507812,29.550172805786133,68.98859405517578,101.68817138671875,201.3563232421875
2021-01-08,139.73046875,29.60597801208496,68.17572021484375,101.97142028808594,205.20242309570312
2021-01-11,139.14553833007812,30.116291046142578,69.79328918457031,101.26790618896484,204.4108123779297
2021-01-12,138.06288146972656,29.645849227905273,68.22496795654297,99.44062805175781,203.56764221191406
2021-01-13,137.85333251953125,29.39069938659668,67.60916137695312,102.46478271484375,204.55709838867188
2021-01-14,140.26307678222656,29.302982330322266,67.46956634521484,100.94200897216797,207.929931640625
2021-01-15,139.95750427246094,29.263120651245117,68.46308898925781,102.09784698486328,211.22537231445312
2021-01-19,142.12278747558594,29.287038803100586,68.3071060180664,103.26283264160156,213.61737060546875
2021-01-20,141.7735595703125,29.10365104675293,67.70768737792969,103.55638122558594,217.136474609375
2021-01-21,141.2060089111328,29.08769416809082,66.65666961669922,103.6114273071289,216.85255432128906
2021-01-22,142.7950897216797,29.143508911132812,66.49246215820312,103.51051330566406,218.11737060546875
2021-01-25,144.9166717529297,29.72559356689453,66.63204956054688,105.2350845336914,221.2148895263672
2021-01-26,148.8456268310547,29.749507904052734,65.89305114746094,105.24427032470703,222.50555419921875
2021-01-27,146.5755615234375,28.896329879760742,63.28199005126953,104.84063720703125,216.01791381835938
2021-01-28,147.69314575195312,28.90439224243164,63.97991943359375,110.43629455566406,213.16993713378906
2021-01-29,142.4283447265625,28.936634063720703,63.28199005126953,113.37171173095703,207.73207092285156
2021-02-01,142.06166076660156,28.85603141784668,63.520103454589844,112.40853881835938,206.87164306640625
2021-02-02,140.7869873046875,28.203144073486328,63.856754302978516,110.29869842529297,206.92330932617188
2021-02-03,140.1321258544922,28.082229614257812,63.48724365234375,110.28034210205078,203.98922729492188
2021-02-04,141.43304443359375,28.122539520263672,62.428043365478516,109.84004211425781,204.1096649169922
2021-02-05,143.5808563232422,28.146718978881836,62.23920440673828,113.77534484863281,203.3352813720703
2021-02-08,143.9912109375,28.06611442565918,61.61513900756836,114.20647430419922,204.4108123779297
2021-02-09,145.16986083984375,28.18702507019043,61.61513900756836,114.80274200439453,203.61924743652344
2021-02-10,145.641357421875,28.00163459777832,61.49199295043945,114.9311752319336,205.17657470703125
2021-02-11,144.986572265625,27.751766204833984,61.368812561035156,116.3530044555664,203.73768615722656
2021-02-12,145.4405517578125,27.985515594482422,61.582305908203125,117.62808990478516,205.61866760253906
2021-02-16,144.12216186523438,27.961334228515625,60.96647644042969,117.43544006347656,201.83065795898438
2021-02-17,144.63729858398438,28.122539520263672,62.02569580078125,116.71994018554688,204.23175048828125
2021-02-18,144.7071533203125,27.85654640197754,61.9189567565918,115.04125213623047,201.56195068359375
2021-02-19,142.29742431640625,27.75981903076172,61.01573944091797,112.86720275878906,200.8337860107422
2021-02-22,142.20956420898438,27.614736557006836,61.52483367919922,112.4177017211914,200.6431427001953
2021-02-23,140.95326232910156,27.332622528076172,61.20460891723633,110.8124008178711,201.5012664794922
2021-02-24,142.84210205078125,27.20366096496582,61.229225158691406,112.26174926757812,199.36021423339844
2021-02-25,142.991455078125,27.260080337524414,61.27029800415039,111.52790832519531,197.21922302246094
2021-02-26,139.21371459960938,26.994089126586914,59.628082275390625,109.87673950195312,194.9654541015625
2021-03-01,139.96926879882812,27.155298233032227,59.431034088134766,112.10582733154297,196.8031005859375
2021-03-02,139.70567321777344,27.010208129882812,59.816932678222656,112.39936828613281,195.63290405273438
2021-03-03,137.24578857421875,27.719526290893555,60.186439514160156,109.32634735107422,194.115966796875
2021-03-04,134.4783935546875,27.566370010375977,59.25859451293945,106.41844177246094,192.35633850097656
2021-03-05,137.14036560058594,27.719526290893555,60.04685592651367,107.55589294433594,197.4011993408203
2021-03-08,138.28245544433594,27.687284469604492,60.90079879760742,106.0698471069336,197.47056579589844
2021-03-09,138.54600524902344,27.76788330078125,60.876182556152344,107.05137634277344,198.49342346191406
