date,SLB
2021-05-05,27.598026275634766
2021-05-06,27.95277976989746
2021-05-07,29.00794219970703
2021-05-10,28.771438598632812
2021-05-11,28.434879302978516
2021-05-12,29.198963165283203
2021-05-13,28.889690399169922
2021-05-14,29.844797134399414
2021-05-17,30.972726821899414
2021-05-18,30.081298828125
2021-05-19,29.108001708984375
2021-05-20,28.898788452148438
2021-05-21,29.062519073486328
2021-05-24,28.835119247436523
2021-05-25,28.416688919067383
2021-05-26,28.69866943359375
2021-05-27,28.507648468017578
2021-05-28,28.498552322387695
2021-06-01,30.07394027709961
2021-06-02,32.38451385498047
2021-06-03,33.352577209472656
2021-06-04,33.2612419128418
2021-06-07,32.72241973876953
2021-06-08,32.78635787963867
2021-06-09,32.658485412597656
2021-06-10,31.909610748291016
2021-06-11,31.86394500732422
2021-06-14,31.096797943115234
2021-06-15,31.22466468811035
2021-06-16,31.08767318725586
2021-06-17,29.65384292602539
2021-06-18,28.576181411743164
2021-06-21,30.247461318969727
2021-06-22,30.15614128112793
2021-06-23,30.028284072875977
2021-06-24,30.375322341918945
2021-06-25,30.457517623901367
2021-06-28,29.24286651611328
2021-06-29,29.115009307861328
2021-06-30,29.233732223510742
2021-07-01,30.201799392700195
2021-07-02,29.94608497619629
2021-07-06,28.46658706665039
2021-07-07,28.019086837768555
2021-07-08,27.882095336914062
2021-07-09,28.48485565185547
2021-07-12,28.51224708557129
2021-07-13,27.955158233642578
2021-07-14,26.987091064453125
2021-07-15,26.238210678100586
2021-07-16,25.452800750732422
2021-07-19,24.338611602783203
2021-07-20,24.877445220947266
2021-07-21,25.964235305786133
2021-07-22,25.553258895874023
2021-07-23,25.945966720581055
2021-07-26,26.90489959716797
2021-07-27,26.649181365966797
2021-07-28,26.77704429626465
2021-07-29,27.069286346435547
2021-07-30,26.32953643798828
2021-08-02,26.028160095214844
2021-08-03,26.393468856811523
2021-08-04,25.233619689941406
2021-08-05,25.49846649169922
2021-08-06,25.955101013183594
2021-08-09,25.562397003173828
2021-08-10,25.955101013183594
2021-08-11,26.46653175354004
2021-08-12,26.07382583618164
2021-08-13,25.891170501708984
2021-08-16,25.370609283447266
2021-08-17,24.83177947998047
2021-08-18,24.484737396240234
2021-08-19,24.146827697753906
2021-08-20,24.165096282958984
2021-08-23,25.105758666992188
2021-08-24,25.772441864013672
2021-08-25,25.982498168945312
2021-08-26,25.690250396728516
2021-08-27,26.55785369873047
2021-08-30,25.827238082885742
2021-08-31,25.721755981445312
2021-09-01,25.66671371459961
2021-09-02,26.2446231842041
2021-09-03,25.767616271972656
2021-09-07,25.52911376953125
2021-09-08,24.45584487915039
2021-09-09,24.41914939880371
2021-09-10,24.56592559814453
2021-09-13,25.78596305847168
2021-09-14,25.382341384887695
2021-09-15,26.82253646850586
2021-09-16,26.473953247070312
2021-09-17,25.969423294067383
2021-09-20,24.997066497802734
2021-09-21,24.703523635864258
2021-09-22,24.90533447265625
2021-09-23,26.492305755615234
2021-09-24,26.611555099487305
2021-09-27,27.694000244140625
2021-09-28,28.35447120666504
2021-09-29,27.822418212890625
2021-09-30,27.189470291137695
2021-10-01,27.849939346313477
2021-10-04,28.326950073242188
2021-10-05,28.060922622680664
2021-10-06,27.46466636657715
2021-10-07,28.45537567138672
2021-10-08,29.042463302612305
2021-10-11,29.77631950378418
2021-10-12,30.161598205566406
2021-10-13,30.051517486572266
2021-10-14,30.748680114746094
2021-10-15,31.18899917602539
2021-10-18,31.33576774597168
2021-10-19,31.684356689453125
2021-10-20,31.867828369140625
2021-10-21,31.464204788208008
2021-10-22,31.1064395904541
2021-10-25,31.519237518310547
2021-10-26,31.427499771118164
2021-10-27,29.84970474243164
2021-10-28,30.546875
2021-10-29,29.59285545349121
2021-11-01,30.546875
2021-11-02,30.455141067504883
2021-11-03,30.253332138061523
2021-11-04,30.409273147583008
2021-11-05,30.73950958251953
2021-11-08,31.464204788208008
2021-11-09,31.317419052124023
2021-11-10,30.023998260498047
2021-11-11,30.069862365722656
2021-11-12,30.051517486572266
2021-11-15,30.01482582092285
2021-11-16,30.1707706451416
2021-11-17,29.409395217895508
2021-11-18,29.225929260253906
2021-11-19,27.56557273864746
2021-11-22,27.831594467163086
2021-11-23,28.602144241333008
2021-11-24,28.81313133239746
2021-11-26,27.244508743286133
2021-11-29,27.19864273071289
2021-11-30,26.420225143432617
2021-12-01,26.14385986328125
2021-12-02,27.009798049926758
2021-12-03,26.93609619140625
2021-12-06,27.645429611206055
2021-12-07,28.336332321166992
2021-12-08,28.61269187927246
2021-12-09,28.207366943359375
2021-12-10,28.5482120513916
2021-12-13,27.47960662841797
2021-12-14,27.33221435546875
2021-12-15,27.000581741333008
2021-12-16,27.359853744506836
2021-12-17,26.6873722076416
2021-12-20,26.226768493652344
2021-12-21,27.129554748535156
2021-12-22,27.17561149597168
2021-12-23,27.240095138549805
2021-12-27,27.488819122314453
2021-12-28,27.737548828125
2021-12-29,27.313793182373047
2021-12-30,27.47039794921875
2021-12-31,27.590152740478516
2022-01-03,29.220685958862305
2022-01-04,30.63935089111328
2022-01-05,30.63935089111328
2022-01-06,31.367097854614258
2022-01-07,32.269893646240234
2022-01-10,32.352806091308594
2022-01-11,33.60563659667969
2022-01-12,33.57799530029297
2022-01-13,33.32006072998047
2022-01-14,34.83083724975586
2022-01-18,34.58210754394531
2022-01-19,34.17678451538086
2022-01-20,34.1307258605957
2022-01-21,33.495094299316406
2022-01-24,33.716182708740234
2022-01-25,35.73362731933594
2022-01-26,36.66404342651367
2022-01-27,35.79811477661133
2022-01-28,36.553497314453125
2022-01-31,35.9915657043457
2022-02-01,36.40610122680664
2022-02-02,36.15738296508789
2022-02-03,35.5401725769043
2022-02-04,35.47568893432617
2022-02-07,37.09700393676758
2022-02-08,35.946537017822266
2022-02-09,36.4085693359375
2022-02-10,36.1960334777832
2022-02-11,37.53594970703125
2022-02-14,36.31616973876953
2022-02-15,37.046180725097656
2022-02-16,38.52470016479492
2022-02-17,37.98875427246094
2022-02-18,37.15707778930664
2022-02-22,36.547176361083984
2022-02-23,36.72276306152344
2022-02-24,35.41057205200195
2022-02-25,36.45477294921875
2022-02-28,36.26072311401367
2022-03-01,34.8099250793457
2022-03-02,36.26072311401367
2022-03-03,35.59539031982422
2022-03-04,35.98349380493164
2022-03-07,38.9035758972168
2022-03-08,41.657325744628906
2022-03-09,39.32865524291992
2022-03-10,40.104881286621094
2022-03-11,39.64284896850586
2022-03-14,38.39533996582031
2022-03-15,36.279205322265625
2022-03-16,35.00398254394531
2022-03-17,36.510223388671875
2022-03-18,36.71352767944336
2022-03-21,38.062660217285156
2022-03-22,38.0719108581543
2022-03-23,39.19004440307617
2022-03-24,39.4025764465332
2022-03-25,40.363624572753906
2022-03-28,38.56167221069336
2022-03-29,39.39333724975586
2022-03-30,39.005226135253906
2022-03-31,38.17356491088867
2022-04-01,38.52470016479492
2022-04-04,38.39533996582031
2022-04-05,37.388092041015625
2022-04-06,37.68379211425781
2022-04-07,37.859375
2022-04-08,39.31941223144531
2022-04-11,38.192039489746094
2022-04-12,38.376853942871094
2022-04-13,39.337894439697266
2022-04-14,39.96626663208008
2022-04-18,40.363624572753906
2022-04-19,40.13259506225586
2022-04-20,39.439537048339844
2022-04-21,37.56367492675781
2022-04-22,38.48774719238281
2022-04-25,35.752479553222656
2022-04-26,36.53794479370117
2022-04-27,36.916812896728516
2022-04-28,37.06467056274414
2022-04-29,36.04819107055664
2022-05-02,36.140602111816406
2022-05-03,37.10163497924805
2022-05-04,39.36561584472656
2022-05-05,38.88509750366211
2022-05-06,39.76296615600586
2022-05-09,35.151832580566406
2022-05-10,35.01322555541992
2022-05-11,35.4567756652832
2022-05-12,36.0666618347168
2022-05-13,37.64684295654297
2022-05-16,38.9405403137207
2022-05-17,39.68904495239258
2022-05-18,38.00723648071289
2022-05-19,37.74849319458008
2022-05-20,37.997989654541016
2022-05-23,40.4837532043457
2022-05-24,40.566925048828125
2022-05-25,41.629600524902344
2022-05-26,43.14508056640625
2022-05-27,44.5496826171875
2022-05-31,42.6252326965332
2022-06-01,43.29299545288086
2022-06-02,42.9405632019043
2022-06-03,44.02568054199219
2022-06-06,43.7938117980957
2022-06-07,45.37974166870117
2022-06-08,45.97330093383789
2022-06-09,44.647056579589844
2022-06-10,43.784542083740234
2022-06-13,41.104225158691406
2022-06-14,40.084049224853516
2022-06-15,38.507389068603516
2022-06-16,35.6879768371582
2022-06-17,33.98147964477539
2022-06-21,36.00330352783203
2022-06-22,34.79762268066406
2022-06-23,32.441917419433594
2022-06-24,32.51612091064453
2022-06-27,33.285888671875
2022-06-28,34.28752899169922
2022-06-29,33.55485534667969
2022-06-30,33.16532897949219
2022-07-01,33.06330871582031
2022-07-05,30.911640167236328
2022-07-06,30.355178833007812
2022-07-07,31.885459899902344
2022-07-08,31.829811096191406
2022-07-11,30.948740005493164
2022-07-12,30.355178833007812
2022-07-13,29.947101593017578
2022-07-14,29.056760787963867
2022-07-15,29.95638084411621
2022-07-18,30.72615623474121
2022-07-19,31.73706817626953
2022-07-20,31.662872314453125
2022-07-21,31.189878463745117
2022-07-22,32.525390625
2022-07-25,33.54557418823242
2022-07-26,33.01693344116211
2022-07-27,33.6939697265625
2022-07-28,33.118953704833984
2022-07-29,34.34318161010742
2022-08-01,33.758888244628906
2022-08-02,34.0278434753418
2022-08-03,32.96128845214844
2022-08-04,31.486661911010742
2022-08-05,32.145137786865234
2022-08-08,32.13587188720703
2022-08-09,32.451194763183594
2022-08-10,32.38627243041992
2022-08-11,34.21333312988281
2022-08-12,34.4451904296875
2022-08-15,33.16532897949219
2022-08-16,32.99839401245117
2022-08-17,32.83144760131836
2022-08-18,34.43592834472656
2022-08-19,34.42665100097656
2022-08-22,34.24115753173828
2022-08-23,36.504119873046875
2022-08-24,37.01420974731445
2022-08-25,37.25534439086914
2022-08-26,36.55976486206055
2022-08-29,37.45010757446289
2022-08-30,35.87346267700195
2022-08-31,35.38191223144531
2022-09-01,34.176239013671875
2022-09-02,35.30772018432617
2022-09-06,34.80923843383789
2022-09-07,34.52973175048828
2022-09-08,35.56394958496094
2022-09-09,36.94289779663086
2022-09-12,37.40876007080078
2022-09-13,35.84346008300781
2022-09-14,37.49261474609375
2022-09-15,36.92426300048828
2022-09-16,35.75028610229492
2022-09-19,36.309322357177734
2022-09-20,35.87141036987305
2022-09-21,35.01423645019531
2022-09-22,35.61984634399414
2022-09-23,32.610374450683594
2022-09-26,31.548208236694336
2022-09-27,31.66001319885254
2022-09-28,33.02033233642578
2022-09-29,33.51415252685547
2022-09-30,33.44892883300781
2022-10-03,35.685062408447266
2022-10-04,36.4490852355957
2022-10-05,38.73180389404297
2022-10-06,39.5890007019043
2022-10-07,39.68217086791992
2022-10-10,39.253570556640625
2022-10-11,38.90884017944336
2022-10-12,39.15108108520508
2022-10-13,41.17292785644531
2022-10-14,39.281524658203125
2022-10-17,39.9337272644043
2022-10-18,40.39959716796875
2022-10-19,42.36553192138672
2022-10-20,42.570518493652344
2022-10-21,46.96825408935547
2022-10-24,48.58945083618164
2022-10-25,48.88761520385742
2022-10-26,48.617408752441406
2022-10-27,48.151546478271484
2022-10-28,47.005531311035156
2022-10-31,48.47764587402344
2022-11-01,48.030426025390625
2022-11-02,47.648414611816406
2022-11-03,48.26334762573242
2022-11-04,49.4745979309082
2022-11-07,51.067840576171875
2022-11-08,50.95603561401367
2022-11-09,49.44664001464844
2022-11-10,49.4745979309082
2022-11-11,51.077171325683594
2022-11-14,50.37836456298828
2022-11-15,50.93739700317383
2022-11-16,49.372108459472656
2022-11-17,49.22303009033203
2022-11-18,49.791385650634766
2022-11-21,48.70125961303711
2022-11-22,49.977725982666016
2022-11-23,47.9092903137207
2022-11-25,47.359580993652344
2022-11-28,46.47443771362305
2022-11-29,47.564552307128906
2022-11-30,48.030426025390625
2022-12-01,48.22608184814453
2022-12-02,49.18575668334961
2022-12-05,47.872032165527344
2022-12-06,47.56818771362305
2022-12-07,46.55847930908203
2022-12-08,46.67066955566406
2022-12-09,43.912689208984375
2022-12-12,45.9040412902832
2022-12-13,47.727108001708984
2022-12-14,47.1474723815918
2022-12-15,46.848304748535156
2022-12-16,46.16582107543945
2022-12-19,46.58652877807617
2022-12-20,48.390899658203125
2022-12-21,49.84000778198242
2022-12-22,48.044986724853516
2022-12-23,49.54084396362305
2022-12-27,50.01765060424805
2022-12-28,49.17622375488281
2022-12-29,49.46604919433594
2022-12-30,49.980255126953125
2023-01-03,48.14781951904297
2023-01-04,48.33481216430664
2023-01-05,49.241668701171875
2023-01-06,50.952552795410156
2023-01-09,52.01835250854492
2023-01-10,52.31752395629883
2023-01-11,52.65408706665039
2023-01-12,54.22473907470703
2023-01-13,54.48651123046875
2023-01-17,54.65479278564453
2023-01-18,53.41136932373047
2023-01-19,53.64509582519531
2023-01-20,53.61704635620117
2023-01-23,52.224037170410156
2023-01-24,51.85941696166992
2023-01-25,52.58864974975586
2023-01-26,53.7292366027832
2023-01-27,53.26177978515625
2023-01-30,52.67279052734375
2023-01-31,53.27113342285156
2023-02-01,52.07444763183594
2023-02-02,48.886409759521484
2023-02-03,49.213626861572266
2023-02-06,49.63433074951172
2023-02-07,50.62063217163086
2023-02-08,51.39088439941406
2023-02-09,50.57366943359375
2023-02-10,52.94078826904297
2023-02-13,53.833160400390625
2023-02-14,53.37287139892578
2023-02-15,52.59324264526367
2023-02-16,52.395973205566406
2023-02-17,50.104000091552734
2023-02-21,50.160362243652344
2023-02-22,49.23041915893555
2023-02-23,50.0852165222168
2023-02-24,50.64881134033203
2023-02-27,51.099693298339844
2023-02-28,49.98189163208008
2023-03-01,51.559967041015625
2023-03-02,51.94509506225586
2023-03-03,52.59324264526367
2023-03-06,51.99205780029297
2023-03-07,50.76153564453125
2023-03-08,50.291866302490234
2023-03-09,49.02376937866211
2023-03-10,47.90596008300781
2023-03-13,45.87700271606445
2023-03-14,46.36545944213867
2023-03-15,42.570556640625
2023-03-16,43.378379821777344
2023-03-17,41.96937942504883
2023-03-20,43.41595458984375
2023-03-21,45.350982666015625
2023-03-22,44.52436447143555
2023-03-23,42.72084045410156
2023-03-24,41.86605453491211
2023-03-27,43.932579040527344
2023-03-28,44.74980545043945
2023-03-29,45.74549865722656
2023-03-30,45.78306579589844
2023-03-31,46.1212272644043
2023-04-03,49.155277252197266
2023-04-04,47.39872741699219
2023-04-05,47.62416458129883
2023-04-06,46.60968017578125
2023-04-10,47.00421142578125
2023-04-11,48.03746795654297
2023-04-12,48.826507568359375
2023-04-13,48.741973876953125
2023-04-14,49.29617691040039
2023-04-17,48.901649475097656
2023-04-18,49.004974365234375
2023-04-19,49.437076568603516
2023-04-20,48.81711959838867
2023-04-21,46.77876281738281
2023-04-24,47.17328643798828
2023-04-25,45.98972702026367
2023-04-26,44.881309509277344
2023-04-27,45.050384521484375
2023-04-28,46.35606384277344
2023-05-01,46.16819763183594
2023-05-02,43.378379821777344
2023-05-03,42.523582458496094
2023-05-04,42.335716247558594
2023-05-05,42.97446060180664
2023-05-08,43.78229522705078
2023-05-09,44.308319091796875
2023-05-10,43.07779312133789
2023-05-11,41.4621467590332
2023-05-12,41.39638137817383
2023-05-15,41.89423370361328
2023-05-16,40.62613296508789
2023-05-17,41.8003044128418
2023-05-18,42.129066467285156
2023-05-19,42.523582458496094
2023-05-22,43.20930099487305
2023-05-23,43.26566696166992
2023-05-24,43.42534255981445
2023-05-25,42.420257568359375
2023-05-26,41.781517028808594
2023-05-30,41.621822357177734
2023-05-31,40.23161315917969
2023-06-01,42.251182556152344
2023-06-02,43.932579040527344
2023-06-05,43.41595458984375
2023-06-06,44.34150695800781
2023-06-07,45.45594787597656
2023-06-08,44.813724517822266
2023-06-09,44.889278411865234
2023-06-12,44.40761184692383
2023-06-13,45.29539108276367
2023-06-14,44.643733978271484
2023-06-15,45.238731384277344
2023-06-16,45.12538528442383
2023-06-20,44.634281158447266
2023-06-21,45.106502532958984
2023-06-22,44.23761749267578
2023-06-23,44.00151062011719
2023-06-26,44.728729248046875
2023-06-27,45.46539306640625
2023-06-28,45.890384674072266
2023-06-29,45.77705764770508
2023-06-30,46.39094924926758
2023-07-03,46.72149658203125
2023-07-05,46.560943603515625
2023-07-06,46.39094924926758
2023-07-07,50.385929107666016
2023-07-10,50.640926361083984
2023-07-11,52.93592071533203
2023-07-12,53.530921936035156
2023-07-13,54.22980499267578
2023-07-14,53.95591735839844
2023-07-17,53.370357513427734
2023-07-18,53.814247131347656
2023-07-19,54.17313766479492
2023-07-20,54.07869338989258
2023-07-21,52.898136138916016
2023-07-24,53.852027893066406
2023-07-25,54.664249420166016
2023-07-26,54.465904235839844
2023-07-27,53.852027893066406
2023-07-28,53.97480392456055
2023-07-31,55.09869384765625
2023-08-01,54.40924835205078
2023-08-02,54.27702713012695
2023-08-03,54.75869369506836
2023-08-04,54.465904235839844
2023-08-07,54.74924850463867
2023-08-08,55.25924301147461
2023-08-09,56.203678131103516
2023-08-10,55.646461486816406
2023-08-11,56.33591079711914
2023-08-14,56.213130950927734
2023-08-15,55.08924102783203
2023-08-16,54.560359954833984
2023-08-17,54.67369079589844
2023-08-18,54.805912017822266
2023-08-21,54.24869155883789
2023-08-22,53.27592086791992
2023-08-23,54.67369079589844
2023-08-24,53.63480758666992
2023-08-25,53.323143005371094
2023-08-28,54.617027282714844
2023-08-29,54.98535919189453
2023-08-30,55.72201156616211
2023-08-31,55.684242248535156
2023-09-01,56.77980041503906
2023-09-05,57.10224151611328
2023-09-06,57.851470947265625
2023-09-07,57.69024658203125
2023-09-08,57.06431579589844
2023-09-11,57.63334274291992
2023-09-12,58.89468765258789
2023-09-13,57.49108123779297
2023-09-14,58.42050552368164
2023-09-15,57.453147888183594
