date,ABT
2021-03-10,106.29917907714844
2021-03-11,107.80358123779297
2021-03-12,107.060546875
2021-03-15,108.33563232421875
2021-03-16,108.44570922851562
2021-03-17,107.89532470703125
2021-03-18,108.34480285644531
2021-03-19,110.30784606933594
2021-03-22,111.42700958251953
2021-03-23,110.52803039550781
2021-03-24,108.26224517822266
2021-03-25,109.20709991455078
2021-03-26,111.9773941040039
2021-03-29,112.12416076660156
2021-03-30,109.84922790527344
2021-03-31,109.9317626953125
2021-04-01,109.1061782836914
2021-04-05,109.95011138916016
2021-04-06,110.05101776123047
2021-04-07,110.17945098876953
2021-04-08,109.87673950195312
2021-04-09,110.90413665771484
2021-04-12,111.03253936767578
2021-04-13,112.83967590332031
2021-04-14,111.8637466430664
2021-04-15,114.11023712158203
2021-04-16,114.4876937866211
2021-04-19,114.65343475341797
2021-04-20,110.48271179199219
2021-04-21,112.87651824951172
2021-04-22,113.70513153076172
2021-04-23,113.53018951416016
2021-04-26,112.85811614990234
2021-04-27,112.0478744506836
2021-04-28,111.81771087646484
2021-04-29,111.4126205444336
2021-04-30,110.55635833740234
2021-05-03,110.04998016357422
2021-05-04,108.21783447265625
2021-05-05,109.11089324951172
2021-05-06,109.36868286132812
2021-05-07,109.51598358154297
2021-05-10,109.50676727294922
2021-05-11,109.00041961669922
2021-05-12,107.12220001220703
2021-05-13,108.13496398925781
2021-05-14,108.92675018310547
2021-05-17,107.48126220703125
2021-05-18,107.70223236083984
2021-05-19,107.14981842041016
2021-05-20,108.45719909667969
2021-05-21,107.84033203125
2021-05-24,107.9876480102539
2021-05-25,109.00961303710938
2021-05-26,107.490478515625
2021-05-27,106.5145492553711
2021-05-28,107.39839935302734
2021-06-01,97.39971923828125
2021-06-02,98.42168426513672
2021-06-03,100.53926849365234
2021-06-04,100.62214660644531
2021-06-07,101.27581787109375
2021-06-08,99.34235382080078
2021-06-09,100.40116882324219
2021-06-10,101.41390991210938
2021-06-11,101.19295501708984
2021-06-14,101.71776580810547
2021-06-15,101.65331268310547
2021-06-16,101.33104705810547
2021-06-17,102.77654266357422
2021-06-18,101.57964324951172
2021-06-21,102.60162353515625
2021-06-22,102.15967559814453
2021-06-23,102.04920196533203
2021-06-24,102.84099578857422
2021-06-25,103.78009796142578
2021-06-28,106.52373504638672
2021-06-29,107.91399383544922
2021-06-30,106.7354965209961
2021-07-01,107.86795043945312
2021-07-02,108.67816925048828
2021-07-06,109.39629364013672
2021-07-07,110.36302947998047
2021-07-08,109.8014144897461
2021-07-09,110.24333190917969
2021-07-12,109.38706970214844
2021-07-13,109.23979949951172
2021-07-14,108.28784942626953
2021-07-15,107.81652069091797
2021-07-16,108.60208892822266
2021-07-19,109.78506469726562
2021-07-20,109.72958374023438
2021-07-21,109.9606704711914
2021-07-22,109.28598022460938
2021-07-23,111.64269256591797
2021-07-26,110.45970916748047
2021-07-27,110.72770690917969
2021-07-28,111.38390350341797
2021-07-29,111.91070556640625
2021-07-30,111.80902862548828
2021-08-02,111.75357818603516
2021-08-03,112.86262512207031
2021-08-04,112.35431671142578
2021-08-05,112.94580078125
2021-08-06,112.90882873535156
2021-08-09,113.82378387451172
2021-08-10,113.3986587524414
2021-08-11,112.25265502929688
2021-08-12,113.50032043457031
2021-08-13,113.73137664794922
2021-08-16,115.21007537841797
2021-08-17,116.16199493408203
2021-08-18,114.53540802001953
2021-08-19,116.1897201538086
2021-08-20,116.74424743652344
2021-08-23,116.3006362915039
2021-08-24,115.98639678955078
2021-08-25,115.28401947021484
2021-08-26,115.95868682861328
2021-08-27,115.14537811279297
2021-08-30,116.3930435180664
2021-08-31,116.79044342041016
2021-09-01,117.74237060546875
2021-09-02,118.749755859375
2021-09-03,119.16563415527344
2021-09-07,118.65731048583984
2021-09-08,119.27654266357422
2021-09-09,118.27840423583984
2021-09-10,119.03623962402344
2021-09-13,117.02149200439453
2021-09-14,117.41888427734375
2021-09-15,117.82554626464844
2021-09-16,117.77932739257812
2021-09-17,117.17859649658203
2021-09-20,115.4041519165039
2021-09-21,115.6444320678711
2021-09-22,115.20083618164062
2021-09-23,115.80157470703125
2021-09-24,114.94207000732422
2021-09-27,111.43937683105469
2021-09-28,109.73883819580078
2021-09-29,110.4042739868164
2021-09-30,109.17506408691406
2021-10-01,108.3248291015625
2021-10-04,106.77217864990234
2021-10-05,107.09564971923828
2021-10-06,107.65940856933594
2021-10-07,108.97177124023438
2021-10-08,109.41539001464844
2021-10-11,108.01982879638672
2021-10-12,108.42647552490234
2021-10-13,108.13074493408203
2021-10-14,109.07707214355469
2021-10-15,109.00283813476562
2021-10-18,108.38123321533203
2021-10-19,110.71919250488281
2021-10-20,114.40242004394531
2021-10-21,116.01675415039062
2021-10-22,117.56608581542969
2021-10-25,117.43620300292969
2021-10-26,118.87425994873047
2021-10-27,118.48457336425781
2021-10-28,118.48457336425781
2021-10-29,119.57933044433594
2021-11-01,119.625732421875
2021-11-02,118.48457336425781
2021-11-03,119.40304565429688
2021-11-04,119.764892578125
2021-11-05,115.38584899902344
2021-11-08,117.64031982421875
2021-11-09,117.29704284667969
2021-11-10,118.58663940429688
2021-11-11,118.05780792236328
2021-11-12,119.1711196899414
2021-11-15,120.089599609375
2021-11-16,121.43486785888672
2021-11-17,119.32884979248047
2021-11-18,118.41963958740234
2021-11-19,117.67742919921875
2021-11-22,116.21156311035156
2021-11-23,115.4879150390625
2021-11-24,116.03527069091797
2021-11-26,116.7867660522461
2021-11-29,118.7814712524414
2021-11-30,116.6847152709961
2021-12-01,117.58465576171875
2021-12-02,119.1061782836914
2021-12-03,120.8596420288086
2021-12-06,122.90071868896484
2021-12-07,122.8543472290039
2021-12-08,122.8079605102539
2021-12-09,122.95638275146484
2021-12-10,124.6634750366211
2021-12-13,126.13862609863281
2021-12-14,123.33678436279297
2021-12-15,125.76750946044922
2021-12-16,126.25919342041016
2021-12-17,127.2055435180664
2021-12-20,125.22944641113281
2021-12-21,125.49848175048828
2021-12-22,128.94973754882812
2021-12-23,129.10745239257812
2021-12-27,131.2413330078125
2021-12-28,130.32284545898438
2021-12-29,130.99082946777344
2021-12-30,130.8145294189453
2021-12-31,130.5733184814453
2022-01-03,128.99615478515625
2022-01-04,125.96235656738281
2022-01-05,125.39640045166016
2022-01-06,125.37786102294922
2022-01-07,125.76750946044922
2022-01-10,125.48919677734375
2022-01-11,125.89741516113281
2022-01-12,124.06043243408203
2022-01-13,120.70869445800781
2022-01-14,119.32145690917969
2022-01-18,117.84110260009766
2022-01-19,117.35698699951172
2022-01-20,116.10939025878906
2022-01-21,117.15215301513672
2022-01-24,115.28077697753906
2022-01-25,114.76870727539062
2022-01-26,111.78939056396484
2022-01-27,112.1338882446289
2022-01-28,116.70525360107422
2022-01-31,118.66973876953125
2022-02-01,118.42767333984375
2022-02-02,121.07180786132812
2022-02-03,121.1369857788086
2022-02-04,120.76457977294922
2022-02-07,119.21905517578125
2022-02-08,119.77767181396484
2022-02-09,121.49079132080078
2022-02-10,118.94906616210938
2022-02-11,116.83558654785156
2022-02-14,114.31249237060547
2022-02-15,115.42974853515625
2022-02-16,115.15042877197266
2022-02-17,112.26422882080078
2022-02-18,108.735595703125
2022-02-22,109.40593719482422
2022-02-23,109.16386413574219
2022-02-24,110.53250885009766
2022-02-25,113.96803283691406
2022-02-28,112.30145263671875
2022-03-01,110.02042388916016
2022-03-02,112.05937957763672
2022-03-03,112.62732696533203
2022-03-04,113.03697967529297
2022-03-07,110.66285705566406
2022-03-08,108.10247802734375
2022-03-09,110.22525787353516
2022-03-10,108.93112182617188
2022-03-11,106.15663146972656
2022-03-14,107.55318450927734
2022-03-15,109.37799072265625
2022-03-16,111.24007415771484
2022-03-17,112.8414535522461
2022-03-18,114.0052490234375
2022-03-21,113.36284637451172
2022-03-22,113.48387908935547
2022-03-23,108.85663604736328
2022-03-24,109.6945571899414
2022-03-25,110.74662780761719
2022-03-28,111.71489715576172
2022-03-29,111.901123046875
2022-03-30,112.07801055908203
2022-03-31,110.19732666015625
2022-04-01,110.40214538574219
2022-04-04,110.68144989013672
2022-04-05,111.24007415771484
2022-04-06,111.66837310791016
2022-04-07,114.86181640625
2022-04-08,114.75008392333984
2022-04-11,111.76145935058594
2022-04-12,110.22525787353516
2022-04-13,111.6834487915039
2022-04-14,110.01024627685547
2022-04-18,108.70162200927734
2022-04-19,112.15083312988281
2022-04-20,114.63725280761719
2022-04-21,115.31961822509766
2022-04-22,111.83301544189453
2022-04-25,112.17887878417969
2022-04-26,109.33724975585938
2022-04-27,109.10354614257812
2022-04-28,110.30938720703125
2022-04-29,106.09368133544922
2022-05-02,105.46739959716797
2022-05-03,105.09349060058594
2022-05-04,108.15010833740234
2022-05-05,105.63565826416016
2022-05-06,104.94393157958984
2022-05-09,100.38237762451172
2022-05-10,99.78414154052734
2022-05-11,98.93351745605469
2022-05-12,100.92454528808594
2022-05-13,102.70987701416016
2022-05-16,102.55097961425781
2022-05-17,107.0658187866211
2022-05-18,105.3832778930664
2022-05-19,105.10285186767578
2022-05-20,105.85064697265625
2022-05-23,107.52384185791016
2022-05-24,106.3460464477539
2022-05-25,105.80390167236328
2022-05-26,107.37428283691406
2022-05-27,109.07552337646484
2022-05-31,109.79527282714844
2022-06-01,107.5705795288086
2022-06-02,109.84200286865234
2022-06-03,108.96334838867188
2022-06-06,108.8231430053711
2022-06-07,109.25312805175781
2022-06-08,107.20601654052734
2022-06-09,105.35521697998047
2022-06-10,102.47621154785156
2022-06-13,98.99896240234375
2022-06-14,96.2227554321289
2022-06-15,97.9614028930664
2022-06-16,95.40953826904297
2022-06-17,95.83950805664062
2022-06-21,97.59684753417969
2022-06-22,98.55962371826172
2022-06-23,99.27938079833984
2022-06-24,102.30795288085938
2022-06-27,101.96210479736328
2022-06-28,99.98976135253906
2022-06-29,101.98078918457031
2022-06-30,101.56015014648438
2022-07-01,103.0277099609375
2022-07-05,102.1677474975586
2022-07-06,101.59754180908203
2022-07-07,102.34535217285156
2022-07-08,102.1303482055664
2022-07-11,101.78449249267578
2022-07-12,101.23298645019531
2022-07-13,99.27938079833984
2022-07-14,99.25120544433594
2022-07-15,102.17119598388672
2022-07-18,100.48116302490234
2022-07-19,103.2133560180664
2022-07-20,101.61724090576172
2022-07-21,103.92694091796875
2022-07-22,102.52796173095703
2022-07-25,101.8707504272461
2022-07-26,102.42469024658203
2022-07-27,103.26969146728516
2022-07-28,103.61710357666016
2022-07-29,102.18995666503906
2022-08-01,102.82840728759766
2022-08-02,102.00218963623047
2022-08-03,102.91291809082031
2022-08-04,103.01618957519531
2022-08-05,102.57491302490234
2022-08-08,102.3401870727539
2022-08-09,101.3167953491211
2022-08-10,103.5325927734375
2022-08-11,103.73915100097656
2022-08-12,104.66867065429688
2022-08-15,105.0630111694336
2022-08-16,105.18505859375
2022-08-17,103.79548645019531
2022-08-18,103.24154663085938
2022-08-19,103.33541870117188
2022-08-22,100.88490295410156
2022-08-23,99.53287506103516
2022-08-24,98.9977035522461
2022-08-25,99.42020416259766
2022-08-26,95.67398834228516
2022-08-29,95.61764526367188
2022-08-30,95.9556655883789
2022-08-31,96.378173828125
2022-09-01,98.43437194824219
2022-09-02,96.23733520507812
2022-09-06,96.43449401855469
2022-09-07,98.30290985107422
2022-09-08,100.45298767089844
2022-09-09,101.85196685791016
2022-09-12,102.61247253417969
2022-09-13,99.37325286865234
2022-09-14,99.31694030761719
2022-09-15,98.64091491699219
2022-09-16,97.64568328857422
2022-09-19,97.73018646240234
2022-09-20,96.0589370727539
2022-09-21,94.5003662109375
2022-09-22,94.89470672607422
2022-09-23,94.52852630615234
2022-09-26,93.73985290527344
2022-09-27,92.3221206665039
2022-09-28,92.68827819824219
2022-09-29,92.2845687866211
2022-09-30,90.84805297851562
2022-10-03,93.43941497802734
2022-10-04,96.78189086914062
2022-10-05,97.0635757446289
2022-10-06,96.19039154052734
2022-10-07,95.57070922851562
2022-10-10,94.95103454589844
2022-10-11,95.53316497802734
2022-10-12,93.9651870727539
2022-10-13,96.66313171386719
2022-10-14,95.1915283203125
2022-10-17,97.65361785888672
2022-10-18,99.03089141845703
2022-10-19,92.55020141601562
2022-10-20,89.81453704833984
2022-10-21,89.67304229736328
2022-10-24,92.72000885009766
2022-10-25,92.39926147460938
2022-10-26,92.8426284790039
2022-10-27,91.43706512451172
2022-10-28,93.85198974609375
2022-10-31,93.33316040039062
2022-11-01,93.68220520019531
2022-11-02,92.48416137695312
2022-11-03,90.98426055908203
2022-11-04,92.51246643066406
2022-11-07,93.8614273071289
2022-11-08,93.9935073852539
2022-11-09,93.82369232177734
2022-11-10,98.3233871459961
2022-11-11,98.19131469726562
2022-11-14,96.22918701171875
2022-11-15,97.29515075683594
2022-11-16,97.738525390625
2022-11-17,96.74800109863281
2022-11-18,97.98379516601562
2022-11-21,97.99322509765625
2022-11-22,98.9271240234375
2022-11-23,100.0119400024414
2022-11-25,100.89867401123047
2022-11-28,99.41764831542969
2022-11-29,99.04974365234375
2022-11-30,101.4835433959961
2022-12-01,101.81371307373047
2022-12-02,101.9646224975586
2022-12-05,99.43650817871094
2022-12-06,97.9743423461914
2022-12-07,98.87049865722656
2022-12-08,100.86094665527344
2022-12-09,101.41751861572266
2022-12-12,103.2853012084961
2022-12-13,105.20970153808594
2022-12-14,104.95499420166016
2022-12-15,102.3702621459961
2022-12-16,100.85151672363281
2022-12-19,100.5496597290039
2022-12-20,100.45530700683594
2022-12-21,102.01178741455078
2022-12-22,101.90803527832031
2022-12-23,102.04954528808594
2022-12-27,102.41743469238281
2022-12-28,101.7193832397461
2022-12-29,104.05883026123047
2022-12-30,103.56831359863281
2023-01-03,103.37020874023438
2023-01-04,104.90782165527344
2023-01-05,104.52106475830078
2023-01-06,105.96436309814453
2023-01-09,105.79457092285156
2023-01-10,107.39820861816406
2023-01-11,106.73789978027344
2023-01-12,105.52497100830078
2023-01-13,107.56231689453125
2023-01-17,107.44859313964844
2023-01-18,105.6671142578125
2023-01-19,105.9419174194336
2023-01-20,106.9084701538086
2023-01-23,108.03612518310547
2023-01-24,106.63365936279297
2023-01-25,105.18383026123047
2023-01-26,105.25016784667969
2023-01-27,104.18885040283203
2023-01-30,104.05618286132812
2023-01-31,104.7574234008789
2023-02-01,105.96087646484375
2023-02-02,106.36833953857422
2023-02-03,105.93242645263672
2023-02-06,104.94692993164062
2023-02-07,106.12195587158203
2023-02-08,104.42573547363281
2023-02-09,102.40735626220703
2023-02-10,102.49263000488281
2023-02-13,102.8337631225586
2023-02-14,101.63980102539062
2023-02-15,101.65873718261719
2023-02-16,100.5216293334961
2023-02-17,101.14703369140625
2023-02-21,98.21896362304688
2023-02-22,97.30925750732422
2023-02-23,97.17659759521484
2023-02-24,95.19610595703125
2023-02-27,94.54225158691406
2023-02-28,96.39009094238281
2023-03-01,95.54672241210938
2023-03-02,97.25239562988281
2023-03-03,98.97702026367188
2023-03-06,97.3661117553711
2023-03-07,94.74125671386719
2023-03-08,94.1916275024414
2023-03-09,92.72286224365234
2023-03-10,91.87948608398438
2023-03-13,93.0450439453125
2023-03-14,93.38619232177734
2023-03-15,92.67548370361328
2023-03-16,93.8410415649414
2023-03-17,91.92687225341797
2023-03-20,92.7418212890625
2023-03-21,93.1777114868164
2023-03-22,91.78474426269531
2023-03-23,91.95530700683594
2023-03-24,92.91238403320312
2023-03-27,93.30088806152344
2023-03-28,92.0216293334961
2023-03-29,93.45252227783203
2023-03-30,93.8884048461914
2023-03-31,95.95419311523438
2023-04-03,96.26689147949219
2023-04-04,97.41349029541016
2023-04-05,98.7496109008789
2023-04-06,99.43187713623047
2023-04-10,98.26634979248047
2023-04-11,97.87781524658203
2023-04-12,97.18605041503906
2023-04-13,98.67171478271484
2023-04-14,99.00503540039062
2023-04-17,99.538330078125
2023-04-18,99.18598175048828
2023-04-19,106.9380111694336
2023-04-20,105.0904769897461
2023-04-21,106.33804321289062
2023-04-24,105.13809967041016
2023-04-25,104.72857666015625
2023-04-26,103.56672668457031
2023-04-27,104.2809829711914
2023-04-28,105.20474243164062
2023-05-01,105.81425476074219
2023-05-02,106.1856689453125
2023-05-03,106.43326568603516
2023-05-04,105.5761489868164
2023-05-05,105.95709991455078
2023-05-08,105.61426544189453
2023-05-09,104.99522399902344
2023-05-10,105.41426849365234
2023-05-11,104.80477142333984
2023-05-12,105.22380065917969
2023-05-15,104.6047592163086
2023-05-16,104.17622375488281
2023-05-17,103.63340759277344
2023-05-18,103.3000717163086
2023-05-19,103.73815155029297
2023-05-22,103.09056091308594
2023-05-23,100.70018768310547
2023-05-24,99.08121490478516
2023-05-25,97.27177429199219
2023-05-26,97.96697998046875
2023-05-30,96.86226654052734
2023-05-31,97.13846588134766
2023-06-01,97.91935729980469
2023-06-02,99.23358917236328
2023-06-05,98.81456756591797
2023-06-06,97.72891235351562
2023-06-07,96.81465911865234
2023-06-08,95.97660064697266
2023-06-09,96.84323120117188
2023-06-12,96.56705474853516
2023-06-13,97.00511932373047
2023-06-14,98.32886505126953
2023-06-15,100.01451110839844
2023-06-16,101.13825988769531
2023-06-20,101.61443328857422
2023-06-21,101.18588256835938
2023-06-22,103.09056091308594
2023-06-23,102.90010070800781
2023-06-26,103.33818054199219
2023-06-27,102.65248107910156
2023-06-28,102.48107147216797
2023-06-29,102.5286865234375
2023-06-30,103.82386779785156
2023-07-03,102.10964965820312
2023-07-05,102.25248718261719
2023-07-06,102.09061431884766
2023-07-07,101.28112030029297
2023-07-10,101.91918182373047
2023-07-11,102.37629699707031
2023-07-12,101.7573013305664
2023-07-13,103.0969467163086
2023-07-14,103.27877044677734
2023-07-17,102.38884735107422
2023-07-18,102.34098815917969
2023-07-19,102.65678405761719
2023-07-20,107.01069641113281
2023-07-21,109.36468505859375
2023-07-24,109.68047332763672
2023-07-25,108.06329345703125
2023-07-26,109.16374206542969
2023-07-27,107.79536437988281
2023-07-28,107.87191772460938
2023-07-31,106.53224182128906
2023-08-01,105.76671600341797
2023-08-02,103.93902587890625
2023-08-03,102.90557861328125
2023-08-04,103.01082611083984
2023-08-07,103.77635955810547
2023-08-08,101.03003692626953
2023-08-09,100.7621078491211
2023-08-10,100.22624206542969
2023-08-11,100.77167510986328
2023-08-14,101.52763366699219
2023-08-15,100.41761016845703
2023-08-16,100.0252685546875
2023-08-17,100.40804290771484
2023-08-18,99.2406234741211
2023-08-21,99.39373779296875
2023-08-22,100.61856079101562
2023-08-23,100.59943389892578
2023-08-24,99.27890014648438
2023-08-25,99.71907043457031
2023-08-28,98.36026763916016
2023-08-29,99.39373779296875
2023-08-30,99.91045379638672
2023-08-31,98.46552276611328
2023-09-01,98.41769409179688
2023-09-05,96.53257751464844
2023-09-06,97.18327331542969
2023-09-07,96.33161926269531
2023-09-08,96.3890609741211
2023-09-11,98.03491973876953
2023-09-12,97.9870834350586
2023-09-13,98.26458740234375
2023-09-14,98.22631072998047
2023-09-15,97.35552978515625
2023-09-18,96.64741516113281
